SESSIONID,REQUESTEDURL,rating,REQUESTMONTH,day,hour,eps10,eps300,eps001
1872772,h:54355,1,3,d:19,d:1,d:18,d:1,d:20
1267220,h:5222,1,1,d:26,d:6,d:11,d:1,d:54
1267220,h:5222,1,1,d:26,d:6,d:11,d:1,d:54
1299710,h:138863,1,3,d:19,d:2,d:36,d:2,d:45
1268206,h:11138,1,3,d:19,d:5,d:233,d:27,d:342
1225743,h:7620,1,1,d:27,d:2,d:11,d:1,d:34
1225743,h:5222,1,1,d:27,d:7,d:11,d:1,d:34
1325776,h:62528,1,3,d:19,d:8,d:189,d:2,d:360
1325776,h:11138,1,1,d:27,d:13,d:189,d:2,d:360
1268206,h:7489,1,3,d:19,d:9,d:233,d:27,d:342
1325776,h:280373,1,1,d:27,d:18,d:189,d:2,d:360
1872772,h:675,1,1,d:27,d:20,d:18,d:1,d:20
1325776,h:62528,1,1,d:27,d:22,d:189,d:2,d:360
1572545,h:64,1,3,d:19,d:12,d:253,d:2,d:369
1872772,h:20073,1,1,d:28,d:5,d:18,d:1,d:20
1872772,h:16503,1,1,d:28,d:7,d:18,d:1,d:20
1299710,h:12004,1,1,d:28,d:15,d:36,d:2,d:45
1225743,h:220144,1,1,d:28,d:18,d:11,d:1,d:34
1325776,h:138863,1,3,d:19,d:15,d:189,d:2,d:360
1572545,h:60,1,3,d:19,d:17,d:253,d:2,d:369
1572545,h:390,1,3,d:19,d:18,d:253,d:2,d:369
1872772,h:675,1,1,d:29,d:7,d:18,d:1,d:20
1267220,h:5222,1,1,d:29,d:13,d:11,d:1,d:54
1267220,h:115887,1,1,d:29,d:20,d:11,d:1,d:54
1040604,h:39814,1,1,d:29,d:20,d:224,d:1,d:326
1305208,h:619246,1,3,d:19,d:21,d:18,d:1,d:20
1267220,h:60162,1,1,d:30,d:23,d:11,d:1,d:54
1267220,h:5222,1,1,d:31,d:5,d:11,d:1,d:54
1040604,h:118137,1,3,d:5,d:18,d:224,d:1,d:326
1040604,h:39814,1,3,d:5,d:21,d:224,d:1,d:326
1051131,h:44209,1,3,d:16,d:22,d:50,d:2,d:65
1051131,h:162194,1,3,d:17,d:0,d:50,d:2,d:65
1305208,h:519057,1,3,d:16,d:22,d:18,d:1,d:20
2023878,h:1042601,1,3,d:20,d:4,d:18,d:1,d:20
2023878,h:138178,1,3,d:17,d:4,d:18,d:1,d:20
1327641,h:396064,1,3,d:17,d:17,d:35,d:2,d:42
1051131,h:27519,1,3,d:17,d:18,d:50,d:2,d:65
1051131,h:20073,1,3,d:17,d:21,d:50,d:2,d:65
1305208,h:519057,1,3,d:17,d:22,d:18,d:1,d:20
1325776,h:62528,1,3,d:23,d:14,d:189,d:2,d:360
1872772,h:138178,1,3,d:31,d:21,d:18,d:1,d:20
1872772,h:62127,1,4,d:1,d:1,d:18,d:1,d:20
2023878,h:86326,1,4,d:1,d:15,d:18,d:1,d:20
2023878,h:4432,1,4,d:1,d:21,d:18,d:1,d:20
1872772,h:151168,1,4,d:1,d:20,d:18,d:1,d:20
1299710,h:5222,1,4,d:2,d:15,d:36,d:2,d:45
1327641,h:789646,1,4,d:6,d:13,d:35,d:2,d:42
1305208,h:619246,1,4,d:6,d:14,d:18,d:1,d:20
1058409,h:38137,1,12,d:10,d:11,d:257,d:2,d:373
1115857,h:12350,1,12,d:8,d:21,d:254,d:2,d:370
1144034,h:7620,1,12,d:25,d:12,d:58,d:1,d:80
1115857,h:5222,1,12,d:12,d:6,d:254,d:2,d:370
1262881,h:54472,1,12,d:12,d:15,d:108,d:2,d:153
1262881,h:151158,1,12,d:12,d:20,d:108,d:2,d:153
1144034,h:7620,1,12,d:14,d:12,d:58,d:1,d:80
1058409,h:29488,1,12,d:14,d:16,d:257,d:2,d:373
1115857,h:5222,1,12,d:23,d:13,d:254,d:2,d:370
1144034,h:7620,1,12,d:23,d:13,d:58,d:1,d:80
1115857,h:215773,1,1,d:23,d:18,d:254,d:2,d:370
1058409,h:29488,1,1,d:23,d:21,d:257,d:2,d:373
1058409,h:28304,1,1,d:24,d:1,d:257,d:2,d:373
1144034,h:7620,1,3,d:18,d:21,d:58,d:1,d:80
1176658,h:21948,1,1,d:26,d:2,d:2,d:1,d:43
1176658,h:4432,1,1,d:26,d:5,d:2,d:1,d:43
1058409,h:29488,1,1,d:27,d:1,d:257,d:2,d:373
1262881,h:775910,1,1,d:27,d:8,d:108,d:2,d:153
1144034,h:6352,1,1,d:29,d:7,d:58,d:1,d:80
1262881,h:116234,1,3,d:19,d:19,d:108,d:2,d:153
1144034,h:7620,1,1,d:30,d:14,d:58,d:1,d:80
1176658,h:334258,1,3,d:19,d:20,d:2,d:1,d:43
1176658,h:132192,1,3,d:20,d:2,d:2,d:1,d:43
