SESSIONID,USERID,REQUESTMONTH,REQUESTEDURL,day,hour,eps10,eps300,eps001
1692149,1692149,4,h:4432,d:12,d:20,d:48,d:1,d:63
1692149,1692149,4,h:2297,d:13,d:1,d:48,d:1,d:63
1317194,1317194,12,h:7620,d:9,d:3,d:162,d:2,d:235
1350902,1350902,12,h:537311,d:9,d:15,d:36,d:2,d:45
1297037,1297037,12,h:11386,d:10,d:1,d:18,d:1,d:20
1297037,1297037,12,h:54291,d:10,d:7,d:18,d:1,d:20
1350902,1350902,12,h:138863,d:10,d:11,d:36,d:2,d:45
1317194,1317194,12,h:7620,d:9,d:15,d:162,d:2,d:235
1350902,1350902,12,h:2297,d:10,d:14,d:36,d:2,d:45
1350902,1350902,12,h:7284,d:10,d:16,d:36,d:2,d:45
1060538,1060538,12,h:2964,d:10,d:17,d:36,d:2,d:45
1350902,1350902,12,h:10936,d:10,d:18,d:36,d:2,d:45
1317194,1317194,12,h:90446,d:25,d:15,d:162,d:2,d:235
1317194,1317194,12,h:23558,d:10,d:22,d:162,d:2,d:235
1350902,1350902,12,h:2292,d:11,d:2,d:36,d:2,d:45
1092967,1092967,12,h:76703,d:11,d:4,d:258,d:29,d:376
1622369,1622369,12,h:15889,d:25,d:13,d:26,d:2,d:85
1092967,1092967,12,h:5222,d:11,d:19,d:258,d:29,d:376
1350902,1350902,12,h:138863,d:25,d:19,d:36,d:2,d:45
1277424,1277424,12,h:4432,d:12,d:15,d:35,d:2,d:42
1256505,1256505,12,h:29488,d:25,d:22,d:17,d:2,d:142
1350902,1350902,12,h:60,d:25,d:23,d:36,d:2,d:45
1277424,1277424,12,h:4432,d:13,d:22,d:35,d:2,d:42
1256505,1256505,12,h:9822,d:26,d:2,d:17,d:2,d:142
1350902,1350902,12,h:675,d:26,d:3,d:36,d:2,d:45
1622369,1622369,12,h:32163,d:23,d:2,d:26,d:2,d:85
1277424,1277424,12,h:4432,d:23,d:3,d:35,d:2,d:42
1622369,1622369,12,h:15889,d:23,d:6,d:26,d:2,d:85
1150009,1150009,12,h:5222,d:23,d:7,d:11,d:1,d:11
1150009,1150009,12,h:2297,d:23,d:12,d:11,d:1,d:11
1277424,1277424,12,h:4432,d:23,d:14,d:35,d:2,d:42
1277424,1277424,12,h:4432,d:24,d:13,d:35,d:2,d:42
1277424,1277424,12,h:4432,d:26,d:14,d:35,d:2,d:42
1317194,1317194,12,h:201373,d:26,d:15,d:162,d:2,d:235
1297037,1297037,3,h:1099475,d:18,d:17,d:18,d:1,d:20
1317194,1317194,12,h:50547,d:25,d:1,d:162,d:2,d:235
1150009,1150009,12,h:9310,d:26,d:23,d:11,d:1,d:11
1060538,1060538,12,h:25775,d:27,d:5,d:36,d:2,d:45
1150009,1150009,12,h:5222,d:27,d:6,d:11,d:1,d:11
1622369,1622369,12,h:15889,d:27,d:12,d:26,d:2,d:85
1194210,1194210,3,h:54387,d:18,d:19,d:165,d:2,d:239
1297037,1297037,3,h:229634,d:18,d:20,d:18,d:1,d:20
1092967,1092967,1,h:9822,d:23,d:20,d:258,d:29,d:376
1194210,1194210,1,h:306953,d:24,d:2,d:165,d:2,d:239
1297037,1297037,3,h:413680,d:18,d:22,d:18,d:1,d:20
1194210,1194210,3,h:306953,d:18,d:23,d:165,d:2,d:239
1060538,1060538,1,h:10936,d:26,d:1,d:36,d:2,d:45
1256505,1256505,1,h:9822,d:27,d:9,d:17,d:2,d:142
1122165,1122165,1,h:124525,d:28,d:3,d:38,d:2,d:47
1150009,1150009,1,h:34750,d:28,d:22,d:11,d:1,d:11
1256505,1256505,1,h:32163,d:31,d:2,d:17,d:2,d:142
1256505,1256505,1,h:9822,d:31,d:5,d:17,d:2,d:142
1092967,1092967,3,h:9822,d:5,d:21,d:258,d:29,d:376
1122165,1122165,3,h:128109,d:16,d:23,d:38,d:2,d:47
1297037,1297037,3,h:54379,d:17,d:2,d:18,d:1,d:20
1060538,1060538,3,h:7284,d:20,d:12,d:36,d:2,d:45
1122165,1122165,3,h:9310,d:17,d:14,d:38,d:2,d:47
1060538,1060538,3,h:154693,d:17,d:15,d:36,d:2,d:45
1194210,1194210,3,h:54387,d:17,d:18,d:165,d:2,d:239
1194210,1194210,3,h:282830,d:18,d:0,d:165,d:2,d:239
1122165,1122165,3,h:54322,d:18,d:2,d:38,d:2,d:47
1297037,1297037,3,h:1099475,d:18,d:1,d:18,d:1,d:20
1194210,1194210,3,h:1004706,d:24,d:15,d:165,d:2,d:239
1194210,1194210,3,h:54387,d:24,d:17,d:165,d:2,d:239
1297037,1297037,3,h:1099475,d:24,d:20,d:18,d:1,d:20
1194210,1194210,3,h:54387,d:31,d:16,d:165,d:2,d:239
1256746,1256746,3,h:633606,d:31,d:18,d:58,d:1,d:503
1194210,1194210,3,h:306953,d:31,d:20,d:165,d:2,d:239
1256746,1256746,4,h:633606,d:1,d:2,d:58,d:1,d:503
1317194,1317194,4,h:7620,d:1,d:12,d:162,d:2,d:235
1194210,1194210,4,h:54387,d:1,d:17,d:165,d:2,d:239
1256746,1256746,4,h:390,d:1,d:20,d:58,d:1,d:503
1256746,1256746,4,h:562,d:1,d:21,d:58,d:1,d:503
1256746,1256746,4,h:562,d:1,d:21,d:58,d:1,d:503
1194210,1194210,4,h:72384,d:2,d:2,d:165,d:2,d:239
1194210,1194210,4,h:306953,d:2,d:13,d:165,d:2,d:239
1194210,1194210,4,h:152161,d:3,d:2,d:165,d:2,d:239
1122165,1122165,4,h:2297,d:3,d:14,d:38,d:2,d:47
1194210,1194210,4,h:306953,d:3,d:13,d:165,d:2,d:239
1122165,1122165,4,h:2297,d:6,d:11,d:38,d:2,d:47
1194210,1194210,4,h:306953,d:6,d:13,d:165,d:2,d:239
1122165,1122165,4,h:9310,d:6,d:13,d:38,d:2,d:47
1194210,1194210,4,h:54387,d:10,d:22,d:165,d:2,d:239
1125479,1125479,12,h:531588,d:10,d:22,d:27,d:1,d:31
1079997,1079997,12,h:10935,d:25,d:21,d:48,d:1,d:63
1079997,1079997,12,h:215849,d:26,d:0,d:48,d:1,d:63
1125479,1125479,3,h:54273,d:18,d:17,d:27,d:1,d:31
1328510,1328510,12,h:68691,d:23,d:22,d:30,d:2,d:162
1328510,1328510,12,h:9822,d:24,d:1,d:30,d:2,d:162
1328510,1328510,12,h:9822,d:24,d:1,d:30,d:2,d:162
1125479,1125479,12,h:60,d:26,d:15,d:27,d:1,d:31
1328510,1328510,12,h:9822,d:25,d:1,d:30,d:2,d:162
1125479,1125479,12,h:38137,d:26,d:16,d:27,d:1,d:31
1125479,1125479,3,h:273973,d:18,d:20,d:27,d:1,d:31
1079997,1079997,1,h:11195,d:25,d:20,d:48,d:1,d:63
1125479,1125479,3,h:662415,d:19,d:1,d:27,d:1,d:31
1022451,1022451,1,h:39814,d:28,d:2,d:16,d:1,d:18
1022451,1022451,1,h:39814,d:28,d:2,d:16,d:1,d:18
1022451,1022451,1,h:12004,d:28,d:5,d:16,d:1,d:18
1125479,1125479,3,h:4432,d:19,d:15,d:27,d:1,d:31
1079997,1079997,1,h:11195,d:30,d:0,d:48,d:1,d:63
1022451,1022451,1,h:12004,d:29,d:23,d:16,d:1,d:18
1022451,1022451,1,h:689973,d:30,d:2,d:16,d:1,d:18
1079997,1079997,1,h:7620,d:30,d:5,d:48,d:1,d:63
1125479,1125479,3,h:842389,d:17,d:20,d:27,d:1,d:31
1022451,1022451,4,h:5222,d:1,d:4,d:16,d:1,d:18
1125479,1125479,4,h:7491,d:1,d:23,d:27,d:1,d:31
1022451,1022451,4,h:5222,d:7,d:12,d:16,d:1,d:18
1025364,1025364,12,h:16073,d:11,d:23,d:32,d:2,d:504
1346810,1346810,12,h:259399,d:9,d:3,d:32,d:2,d:38
1150299,1150299,12,h:401867,d:9,d:0,d:38,d:2,d:47
1346810,1346810,12,h:1246,d:10,d:16,d:32,d:2,d:38
1346810,1346810,12,h:1343,d:10,d:19,d:32,d:2,d:38
1325474,1325474,12,h:31274,d:11,d:1,d:11,d:1,d:54
1346810,1346810,12,h:324298,d:11,d:5,d:32,d:2,d:38
1025364,1025364,12,h:5222,d:13,d:1,d:32,d:2,d:504
1325474,1325474,12,h:220144,d:13,d:3,d:11,d:1,d:54
1325474,1325474,12,h:31274,d:14,d:1,d:11,d:1,d:54
1025364,1025364,12,h:5222,d:14,d:14,d:32,d:2,d:504
1325474,1325474,12,h:119428,d:23,d:2,d:11,d:1,d:54
1150299,1150299,12,h:9310,d:23,d:10,d:38,d:2,d:47
1025364,1025364,12,h:193240,d:24,d:0,d:32,d:2,d:504
1150299,1150299,12,h:311130,d:24,d:18,d:38,d:2,d:47
1150299,1150299,12,h:9310,d:26,d:15,d:38,d:2,d:47
1346810,1346810,12,h:637593,d:26,d:20,d:32,d:2,d:38
1346810,1346810,12,h:11492,d:27,d:0,d:32,d:2,d:38
1000926,1000926,3,h:454104,d:18,d:19,d:18,d:1,d:20
1000926,1000926,3,h:719816,d:18,d:23,d:18,d:1,d:20
1325474,1325474,1,h:31274,d:26,d:0,d:11,d:1,d:54
1025364,1025364,1,h:220064,d:26,d:3,d:32,d:2,d:504
1346810,1346810,1,h:102644,d:26,d:14,d:32,d:2,d:38
1101509,1101509,1,h:11138,d:29,d:22,d:45,d:7,d:59
1101509,1101509,1,h:23558,d:30,d:2,d:45,d:7,d:59
1325474,1325474,3,h:5222,d:19,d:21,d:11,d:1,d:54
1000926,1000926,3,h:610436,d:20,d:2,d:18,d:1,d:20
1000926,1000926,3,h:228595,d:17,d:0,d:18,d:1,d:20
1315329,1315329,3,h:628998,d:17,d:18,d:2,d:1,d:69
1150299,1150299,3,h:562,d:23,d:15,d:38,d:2,d:47
1315329,1315329,3,h:217548,d:17,d:23,d:2,d:1,d:69
1315329,1315329,3,h:6350,d:31,d:17,d:2,d:1,d:69
1315329,1315329,3,h:230608,d:31,d:19,d:2,d:1,d:69
1315329,1315329,3,h:940645,d:31,d:22,d:2,d:1,d:69
1346810,1346810,4,h:7620,d:1,d:23,d:32,d:2,d:38
1101509,1101509,4,h:117315,d:3,d:7,d:45,d:7,d:59
1101509,1101509,4,h:11138,d:3,d:14,d:45,d:7,d:59
1000926,1000926,4,h:228595,d:11,d:4,d:18,d:1,d:20
1150299,1150299,4,h:9310,d:12,d:21,d:38,d:2,d:47
1208388,1208388,12,h:29488,d:9,d:1,d:335,d:2,d:505
1208388,1208388,12,h:23245,d:9,d:15,d:335,d:2,d:505
1208388,1208388,12,h:2905,d:10,d:16,d:335,d:2,d:505
1050670,1050670,12,h:2297,d:12,d:2,d:77,d:2,d:506
1208388,1208388,12,h:29488,d:12,d:12,d:335,d:2,d:505
1208388,1208388,12,h:7489,d:12,d:15,d:335,d:2,d:505
1050670,1050670,12,h:2297,d:14,d:13,d:77,d:2,d:506
1230193,1230193,12,h:192304,d:23,d:5,d:336,d:1,d:507
1050670,1050670,12,h:2297,d:23,d:23,d:77,d:2,d:506
1230193,1230193,12,h:17624,d:24,d:8,d:336,d:1,d:507
1230193,1230193,12,h:20073,d:24,d:23,d:336,d:1,d:507
1230193,1230193,12,h:3570,d:25,d:1,d:336,d:1,d:507
1230193,1230193,12,h:66693,d:26,d:22,d:336,d:1,d:507
1230193,1230193,12,h:1037,d:27,d:6,d:336,d:1,d:507
1050670,1050670,3,h:2297,d:16,d:14,d:77,d:2,d:506
1208388,1208388,4,h:7489,d:1,d:13,d:335,d:2,d:505
1050670,1050670,4,h:2297,d:2,d:12,d:77,d:2,d:506
1050670,1050670,4,h:2297,d:4,d:19,d:77,d:2,d:506
1050670,1050670,4,h:2297,d:6,d:13,d:77,d:2,d:506
1225340,1225340,12,h:89282,d:10,d:21,d:17,d:2,d:61
1148547,1148547,3,h:4304,d:18,d:13,d:52,d:1,d:70
1225340,1225340,12,h:11492,d:23,d:18,d:17,d:2,d:61
1690383,1690383,12,h:9310,d:26,d:21,d:2,d:1,d:69
1690383,1690383,3,h:103165,d:18,d:19,d:2,d:1,d:69
1225340,1225340,1,h:407,d:24,d:0,d:17,d:2,d:61
1210077,1210077,1,h:15228,d:25,d:18,d:18,d:1,d:20
1148547,1148547,1,h:10935,d:25,d:21,d:52,d:1,d:70
1690383,1690383,1,h:103165,d:30,d:2,d:2,d:1,d:69
1148547,1148547,3,h:4304,d:16,d:20,d:52,d:1,d:70
1210077,1210077,3,h:932893,d:17,d:0,d:18,d:1,d:20
1210077,1210077,3,h:509371,d:18,d:0,d:18,d:1,d:20
1210077,1210077,3,h:54522,d:18,d:4,d:18,d:1,d:20
1210077,1210077,4,h:509371,d:1,d:19,d:18,d:1,d:20
1148547,1148547,4,h:783,d:2,d:0,d:52,d:1,d:70
1690383,1690383,4,h:269237,d:1,d:23,d:2,d:1,d:69
1225340,1225340,4,h:7284,d:3,d:2,d:17,d:2,d:61
1690383,1690383,4,h:103165,d:9,d:0,d:2,d:1,d:69
1690383,1690383,4,h:54431,d:9,d:5,d:2,d:1,d:69
1148547,1148547,4,h:4432,d:10,d:21,d:52,d:1,d:70
1210077,1210077,4,h:779569,d:13,d:1,d:18,d:1,d:20
1030946,1030946,12,h:44715,d:10,d:4,d:17,d:2,d:19
1230306,1230306,12,h:11195,d:11,d:23,d:17,d:2,d:44
1230306,1230306,12,h:7284,d:12,d:2,d:17,d:2,d:44
1030946,1030946,12,h:267100,d:11,d:18,d:17,d:2,d:19
1257667,1257667,12,h:10935,d:11,d:20,d:33,d:1,d:266
1685310,1685310,12,h:7620,d:26,d:2,d:48,d:1,d:63
1030946,1030946,12,h:64009,d:26,d:4,d:17,d:2,d:19
1172533,1172533,12,h:125876,d:23,d:1,d:32,d:2,d:38
1172533,1172533,12,h:8449,d:26,d:5,d:32,d:2,d:38
1172533,1172533,12,h:8449,d:25,d:7,d:32,d:2,d:38
1227994,1227994,12,h:5222,d:24,d:7,d:17,d:2,d:19
1685310,1685310,12,h:7620,d:26,d:13,d:48,d:1,d:63
1030946,1030946,12,h:13110,d:24,d:6,d:17,d:2,d:19
1172533,1172533,12,h:9822,d:24,d:22,d:32,d:2,d:38
1715166,1715166,12,h:33767,d:24,d:23,d:17,d:2,d:19
1172533,1172533,12,h:9822,d:25,d:0,d:32,d:2,d:38
1715166,1715166,12,h:17722,d:24,d:23,d:17,d:2,d:19
1715166,1715166,12,h:11492,d:25,d:3,d:17,d:2,d:19
1030946,1030946,12,h:63081,d:25,d:4,d:17,d:2,d:19
1685310,1685310,12,h:32163,d:26,d:19,d:48,d:1,d:63
1227994,1227994,12,h:18425,d:26,d:21,d:17,d:2,d:19
1262316,1262316,1,h:7491,d:23,d:18,d:337,d:1,d:508
1262316,1262316,1,h:7491,d:23,d:18,d:337,d:1,d:508
1227994,1227994,1,h:249294,d:23,d:19,d:17,d:2,d:19
1227994,1227994,1,h:481842,d:24,d:1,d:17,d:2,d:19
1227994,1227994,1,h:73074,d:24,d:6,d:17,d:2,d:19
1257667,1257667,3,h:215849,d:18,d:21,d:33,d:1,d:266
1715166,1715166,1,h:11492,d:25,d:19,d:17,d:2,d:19
1262316,1262316,1,h:11195,d:25,d:19,d:337,d:1,d:508
1715166,1715166,1,h:33767,d:25,d:23,d:17,d:2,d:19
1257667,1257667,1,h:126617,d:26,d:0,d:33,d:1,d:266
1026878,1026878,1,h:11195,d:26,d:11,d:35,d:2,d:42
1026878,1026878,1,h:13909,d:26,d:14,d:35,d:2,d:42
1026878,1026878,1,h:9897,d:26,d:16,d:35,d:2,d:42
1685310,1685310,1,h:21948,d:27,d:2,d:48,d:1,d:63
1227994,1227994,1,h:112438,d:27,d:1,d:17,d:2,d:19
1026878,1026878,1,h:11195,d:27,d:16,d:35,d:2,d:42
1129012,1129012,1,h:2297,d:27,d:17,d:127,d:2,d:184
1262316,1262316,1,h:5222,d:28,d:17,d:337,d:1,d:508
1129012,1129012,1,h:47014,d:28,d:22,d:127,d:2,d:184
1257667,1257667,1,h:73348,d:28,d:21,d:33,d:1,d:266
1129012,1129012,1,h:2612,d:29,d:22,d:127,d:2,d:184
1262316,1262316,1,h:9813,d:29,d:21,d:337,d:1,d:508
1230306,1230306,1,h:28304,d:30,d:0,d:17,d:2,d:44
1262316,1262316,1,h:5222,d:30,d:2,d:337,d:1,d:508
1230306,1230306,1,h:7284,d:30,d:2,d:17,d:2,d:44
1685310,1685310,1,h:21948,d:30,d:2,d:48,d:1,d:63
1685310,1685310,1,h:7620,d:30,d:5,d:48,d:1,d:63
1262316,1262316,1,h:7491,d:30,d:6,d:337,d:1,d:508
1685310,1685310,1,h:5222,d:30,d:7,d:48,d:1,d:63
1257667,1257667,3,h:15109,d:5,d:21,d:33,d:1,d:266
1230306,1230306,3,h:28304,d:20,d:0,d:17,d:2,d:44
1257667,1257667,3,h:1104649,d:16,d:21,d:33,d:1,d:266
1262316,1262316,3,h:5222,d:17,d:2,d:337,d:1,d:508
1312120,1312120,3,h:5222,d:24,d:20,d:189,d:2,d:275
1026400,1026400,3,h:562,d:31,d:21,d:16,d:1,d:18
1030946,1030946,3,h:56286,d:31,d:23,d:17,d:2,d:19
1026400,1026400,3,h:10284,d:31,d:22,d:16,d:1,d:18
1026400,1026400,4,h:28192,d:1,d:10,d:16,d:1,d:18
1312120,1312120,4,h:5222,d:1,d:13,d:189,d:2,d:275
1312120,1312120,4,h:9310,d:1,d:17,d:189,d:2,d:275
1230306,1230306,4,h:28304,d:1,d:20,d:17,d:2,d:44
1230306,1230306,4,h:7284,d:1,d:23,d:17,d:2,d:44
1312120,1312120,4,h:62528,d:2,d:3,d:189,d:2,d:275
1026400,1026400,4,h:60,d:2,d:20,d:16,d:1,d:18
1026400,1026400,4,h:5222,d:2,d:23,d:16,d:1,d:18
1026878,1026878,4,h:28304,d:3,d:11,d:35,d:2,d:42
1210769,1210769,12,h:4132,d:9,d:16,d:24,d:5,d:28
1202746,1202746,12,h:60330,d:10,d:1,d:17,d:2,d:509
1258028,1258028,3,h:25208,d:18,d:6,d:17,d:2,d:510
1089848,1089848,12,h:51067,d:10,d:4,d:17,d:2,d:511
1069196,1069196,12,h:60160,d:10,d:9,d:152,d:2,d:220
1202746,1202746,12,h:14389,d:9,d:2,d:17,d:2,d:509
1069196,1069196,12,h:60160,d:11,d:13,d:152,d:2,d:220
1026410,1026410,12,h:103165,d:12,d:2,d:2,d:1,d:2
1069196,1069196,12,h:60160,d:12,d:9,d:152,d:2,d:220
1089848,1089848,12,h:24290,d:13,d:2,d:17,d:2,d:511
1089848,1089848,12,h:24290,d:13,d:2,d:17,d:2,d:511
1210769,1210769,3,h:7491,d:18,d:18,d:24,d:5,d:28
1069196,1069196,12,h:60160,d:24,d:9,d:152,d:2,d:220
1026410,1026410,3,h:510038,d:18,d:17,d:2,d:1,d:2
1202746,1202746,12,h:1212,d:26,d:20,d:17,d:2,d:509
1258028,1258028,3,h:465201,d:18,d:16,d:17,d:2,d:510
1202746,1202746,1,h:55937,d:23,d:17,d:17,d:2,d:509
1302345,1302345,1,h:23558,d:23,d:20,d:338,d:1,d:512
1089848,1089848,1,h:24290,d:23,d:22,d:17,d:2,d:511
1069196,1069196,1,h:60160,d:24,d:9,d:152,d:2,d:220
1026410,1026410,3,h:18006,d:19,d:0,d:2,d:1,d:2
1026410,1026410,3,h:190625,d:19,d:2,d:2,d:1,d:2
1089848,1089848,1,h:16093,d:26,d:14,d:17,d:2,d:511
1302345,1302345,1,h:23558,d:26,d:16,d:338,d:1,d:512
1026410,1026410,3,h:228595,d:19,d:3,d:2,d:1,d:2
1210769,1210769,1,h:4132,d:26,d:15,d:24,d:5,d:28
1302345,1302345,1,h:38424,d:27,d:0,d:338,d:1,d:512
1026410,1026410,1,h:190625,d:27,d:5,d:2,d:1,d:2
1210769,1210769,1,h:4132,d:27,d:16,d:24,d:5,d:28
1202746,1202746,1,h:10021,d:27,d:18,d:17,d:2,d:509
1194533,1194533,1,h:562,d:27,d:22,d:331,d:2,d:499
1194533,1194533,1,h:562,d:28,d:5,d:331,d:2,d:499
1194533,1194533,1,h:390,d:29,d:9,d:331,d:2,d:499
1069196,1069196,1,h:60160,d:29,d:9,d:152,d:2,d:220
1194533,1194533,1,h:562,d:29,d:10,d:331,d:2,d:499
1089848,1089848,1,h:2964,d:29,d:22,d:17,d:2,d:511
1194533,1194533,1,h:390,d:30,d:6,d:331,d:2,d:499
1302345,1302345,1,h:38424,d:30,d:15,d:338,d:1,d:512
1023998,1023998,3,h:353062,d:19,d:13,d:18,d:1,d:20
1302345,1302345,1,h:11195,d:30,d:17,d:338,d:1,d:512
1069196,1069196,1,h:60160,d:31,d:9,d:152,d:2,d:220
1023998,1023998,3,h:353062,d:16,d:12,d:18,d:1,d:20
1026410,1026410,3,h:243119,d:16,d:14,d:2,d:1,d:2
1210769,1210769,3,h:3570,d:16,d:16,d:24,d:5,d:28
1258028,1258028,3,h:25208,d:20,d:2,d:17,d:2,d:510
1210769,1210769,3,h:27519,d:17,d:1,d:24,d:5,d:28
1026410,1026410,3,h:18006,d:17,d:4,d:2,d:1,d:2
1026410,1026410,3,h:902316,d:20,d:6,d:2,d:1,d:2
1026410,1026410,3,h:137400,d:17,d:5,d:2,d:1,d:2
1258028,1258028,3,h:25208,d:20,d:8,d:17,d:2,d:510
1210769,1210769,3,h:3570,d:17,d:12,d:24,d:5,d:28
1258028,1258028,3,h:60,d:17,d:15,d:17,d:2,d:510
1023998,1023998,3,h:353062,d:23,d:12,d:18,d:1,d:20
1210769,1210769,3,h:60,d:17,d:22,d:24,d:5,d:28
1194533,1194533,3,h:9310,d:18,d:0,d:331,d:2,d:499
1258028,1258028,3,h:25208,d:18,d:1,d:17,d:2,d:510
1023998,1023998,3,h:353062,d:30,d:13,d:18,d:1,d:20
1026410,1026410,4,h:1103517,d:1,d:5,d:2,d:1,d:2
1026410,1026410,4,h:98882,d:1,d:6,d:2,d:1,d:2
1026410,1026410,4,h:146036,d:1,d:9,d:2,d:1,d:2
1302345,1302345,4,h:11138,d:1,d:15,d:338,d:1,d:512
1026410,1026410,4,h:66777,d:1,d:21,d:2,d:1,d:2
1026410,1026410,4,h:243119,d:1,d:22,d:2,d:1,d:2
1023998,1023998,4,h:353062,d:2,d:15,d:18,d:1,d:20
1258028,1258028,4,h:60,d:3,d:0,d:17,d:2,d:510
1258028,1258028,4,h:11138,d:3,d:2,d:17,d:2,d:510
1026410,1026410,4,h:243119,d:3,d:15,d:2,d:1,d:2
1023998,1023998,4,h:41186,d:4,d:13,d:18,d:1,d:20
1026410,1026410,4,h:54433,d:11,d:4,d:2,d:1,d:2
1023998,1023998,4,h:353062,d:11,d:13,d:18,d:1,d:20
1020837,1020837,12,h:18006,d:11,d:23,d:18,d:1,d:20
1046391,1046391,12,h:318,d:10,d:14,d:339,d:2,d:513
1046391,1046391,12,h:28304,d:10,d:17,d:339,d:2,d:513
1252559,1252559,12,h:984,d:10,d:18,d:150,d:1,d:218
1046391,1046391,12,h:124179,d:10,d:18,d:339,d:2,d:513
1021258,1021258,12,h:138863,d:10,d:19,d:237,d:2,d:348
1021258,1021258,12,h:16642,d:10,d:23,d:237,d:2,d:348
1046391,1046391,12,h:24868,d:10,d:23,d:339,d:2,d:513
1252559,1252559,12,h:59189,d:12,d:0,d:150,d:1,d:218
1046391,1046391,12,h:102340,d:11,d:15,d:339,d:2,d:513
1020837,1020837,12,h:112913,d:12,d:15,d:18,d:1,d:20
1310007,1310007,12,h:5842,d:12,d:22,d:24,d:5,d:28
1021258,1021258,12,h:16642,d:13,d:18,d:237,d:2,d:348
1021258,1021258,12,h:13909,d:13,d:21,d:237,d:2,d:348
1542398,1542398,12,h:2964,d:14,d:10,d:6,d:1,d:6
1542398,1542398,12,h:7620,d:14,d:17,d:6,d:1,d:6
1252559,1252559,12,h:7620,d:23,d:14,d:150,d:1,d:218
1252559,1252559,12,h:60,d:23,d:17,d:150,d:1,d:218
1252559,1252559,12,h:60,d:26,d:14,d:150,d:1,d:218
1252559,1252559,12,h:7620,d:26,d:15,d:150,d:1,d:218
1542398,1542398,12,h:12004,d:24,d:21,d:6,d:1,d:6
1542398,1542398,12,h:84899,d:24,d:23,d:6,d:1,d:6
1542398,1542398,12,h:5222,d:27,d:1,d:6,d:1,d:6
1542398,1542398,12,h:12004,d:27,d:3,d:6,d:1,d:6
1310007,1310007,1,h:7489,d:25,d:19,d:24,d:5,d:28
1310007,1310007,1,h:46717,d:25,d:22,d:24,d:5,d:28
1542398,1542398,1,h:11195,d:26,d:0,d:6,d:1,d:6
1542398,1542398,1,h:5222,d:26,d:7,d:6,d:1,d:6
1020837,1020837,3,h:54559,d:19,d:2,d:18,d:1,d:20
1542398,1542398,1,h:12004,d:27,d:5,d:6,d:1,d:6
1310007,1310007,1,h:64,d:29,d:22,d:24,d:5,d:28
1310007,1310007,1,h:7491,d:30,d:5,d:24,d:5,d:28
1020837,1020837,3,h:620348,d:16,d:12,d:18,d:1,d:20
1020837,1020837,3,h:103165,d:17,d:13,d:18,d:1,d:20
1020837,1020837,3,h:620348,d:23,d:12,d:18,d:1,d:20
1020837,1020837,3,h:77014,d:18,d:0,d:18,d:1,d:20
1020837,1020837,3,h:424306,d:23,d:19,d:18,d:1,d:20
1021258,1021258,3,h:68691,d:24,d:14,d:237,d:2,d:348
1020837,1020837,3,h:620348,d:24,d:16,d:18,d:1,d:20
1020837,1020837,3,h:620348,d:31,d:15,d:18,d:1,d:20
1020837,1020837,3,h:135391,d:31,d:17,d:18,d:1,d:20
1020837,1020837,4,h:77014,d:1,d:21,d:18,d:1,d:20
1021258,1021258,4,h:16642,d:3,d:14,d:237,d:2,d:348
1020837,1020837,4,h:449692,d:3,d:14,d:18,d:1,d:20
1020837,1020837,4,h:112913,d:3,d:15,d:18,d:1,d:20
1021258,1021258,4,h:60,d:4,d:16,d:237,d:2,d:348
1020837,1020837,4,h:116239,d:6,d:19,d:18,d:1,d:20
1020837,1020837,4,h:228595,d:7,d:2,d:18,d:1,d:20
1021258,1021258,4,h:60,d:8,d:1,d:237,d:2,d:348
1542398,1542398,4,h:5222,d:12,d:0,d:6,d:1,d:6
1168803,1168803,12,h:5222,d:10,d:1,d:11,d:1,d:34
1168803,1168803,12,h:7620,d:10,d:4,d:11,d:1,d:34
1168803,1168803,12,h:161228,d:8,d:22,d:11,d:1,d:34
1168803,1168803,12,h:7620,d:12,d:1,d:11,d:1,d:34
1168803,1168803,12,h:5222,d:12,d:3,d:11,d:1,d:34
1094911,1094911,12,h:112006,d:25,d:17,d:246,d:1,d:359
1094911,1094911,12,h:5222,d:25,d:20,d:246,d:1,d:359
1168803,1168803,12,h:52661,d:12,d:3,d:11,d:1,d:34
1094911,1094911,12,h:5657,d:25,d:21,d:246,d:1,d:359
1094911,1094911,12,h:5222,d:25,d:23,d:246,d:1,d:359
1167927,1167927,12,h:103165,d:23,d:20,d:24,d:5,d:28
1094911,1094911,12,h:5222,d:26,d:16,d:246,d:1,d:359
1167927,1167927,3,h:581006,d:18,d:19,d:24,d:5,d:28
1111716,1111716,1,h:31710,d:23,d:17,d:7,d:2,d:428
1508604,1508604,3,h:54297,d:19,d:1,d:18,d:1,d:20
1111716,1111716,1,h:31710,d:26,d:10,d:7,d:2,d:428
1111716,1111716,1,h:15889,d:26,d:14,d:7,d:2,d:428
1111716,1111716,1,h:7491,d:26,d:20,d:7,d:2,d:428
1011188,1011188,1,h:16642,d:27,d:11,d:327,d:2,d:492
1011188,1011188,1,h:9310,d:27,d:14,d:327,d:2,d:492
1011188,1011188,1,h:4202,d:27,d:16,d:327,d:2,d:492
1111716,1111716,1,h:87061,d:28,d:2,d:7,d:2,d:428
1168803,1168803,1,h:612295,d:28,d:18,d:11,d:1,d:34
1167927,1167927,3,h:72374,d:19,d:21,d:24,d:5,d:28
1011188,1011188,3,h:280373,d:5,d:21,d:327,d:2,d:492
