[INFO ] 2017-09-29 14:50:16,568 -- WorkingPath: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/
[INFO ] 2017-09-29 14:50:16,581 -- Your original rating data path: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/ratings.txt
[INFO ] 2017-09-29 14:50:16,581 -- Current working path: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/
[WARN ] 2017-09-29 14:50:16,584 -- You rating data is in Compact format. CARSKit is working on transformation on the data format...
[INFO ] 2017-09-29 14:50:16,793 -- Data transformaton completed (from Compact to Binary format). See new rating file: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/ratings_binary.txt
[INFO ] 2017-09-29 14:50:16,813 -- Dataset: ...ARSKit.Workspace/ratings_binary.txt
[INFO ] 2017-09-29 14:50:16,815 -- DataPath: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/ratings_binary.txt
[INFO ] 2017-09-29 14:50:17,033 -- Rating data set has been successfully loaded.
[INFO ] 2017-09-29 14:50:17,052 -- 
/*********************************************************************************************************************
 *
 * Dataset: /Users/igorsantana/git/pibic/context-aware_data_sets/Movie_DePaulMovie/CARSKit.Workspace/ratings_binary.txt
 * 
 * Statistics of U-I-C Matrix:
 * User amount: 97
 * Item amount: 79
 * Rate amount: 5035
 * Context dimensions: 3 (companion, location, time)
 * Context conditions: 10 (companion: 4, location: 3, time: 3)
 * Context situations: 13
 * Data density: 1.82297330607391930000%
 * Scale distribution: [2.0 x 625, 4.0 x 1209, 1.0 x 829, 5.0 x 1367, 3.0 x 1005]
 * Average value of all ratings: 3.329688
 * Standard deviation of all ratings: 1.414732
 * Mode of all rating values: 5.000000
 * Median of all rating values: 4.000000
 *
 *********************************************************************************************************************/
[INFO ] 2017-09-29 14:50:17,057 -- With Setup: cv -k 2 -p on --rand-seed 1 --test-view all
[DEBUG] 2017-09-29 14:50:17,082 -- Fold [1]: training amount: 2514, test amount: 2515
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: companion:alone
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: companion:family
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: companion:na
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: companion:partner
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: location:cinema
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: location:home
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: location:na
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: time:na
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: time:weekday
[DEBUG] 2017-09-29 14:50:17,249 -- Segmento encontrado: time:weekend
[DEBUG] 2017-09-29 14:50:17,250 -- Começada a execução do modelo inteiro do fold 1
[DEBUG] 2017-09-29 14:50:17,254 -- Fold [1]: training amount: 1257, test amount: 1257
[DEBUG] 2017-09-29 14:50:57,544 -- DaVIBest-BPR iter 152: loss = 4069.317, delta_loss = -34.777946, learn_rate = 8.396035E-23
[DEBUG] 2017-09-29 14:50:57,549 -- DaVIBest-BPR iter 153: loss = 4045.953, delta_loss = 23.363985, learn_rate = 4.1980177E-23
[DEBUG] 2017-09-29 14:50:57,553 -- DaVIBest-BPR iter 154: loss = 4080.4346, delta_loss = -34.48174, learn_rate = 4.4079184E-23
[DEBUG] 2017-09-29 14:50:57,563 -- DaVIBest-BPR iter 155: loss = 3985.1062, delta_loss = 95.3283, learn_rate = 2.2039592E-23
[DEBUG] 2017-09-29 14:50:57,570 -- DaVIBest-BPR iter 156: loss = 4068.8435, delta_loss = -83.73713, learn_rate = 2.3141572E-23
[DEBUG] 2017-09-29 14:50:57,581 -- DaVIBest-BPR iter 157: loss = 4002.0886, delta_loss = 66.75488, learn_rate = 1.1570786E-23
[DEBUG] 2017-09-29 14:50:57,587 -- DaVIBest-BPR iter 158: loss = 3981.1177, delta_loss = 20.970936, learn_rate = 1.2149325E-23
[DEBUG] 2017-09-29 14:50:57,598 -- DaVIBest-BPR iter 159: loss = 4014.827, delta_loss = -33.70937, learn_rate = 1.2756791E-23
[DEBUG] 2017-09-29 14:50:57,604 -- DaVIBest-BPR iter 160: loss = 4025.8127, delta_loss = -10.985809, learn_rate = 6.3783956E-24
[DEBUG] 2017-09-29 14:50:57,610 -- DaVIBest-BPR iter 161: loss = 4081.763, delta_loss = -55.950108, learn_rate = 3.1891978E-24
[DEBUG] 2017-09-29 14:50:57,615 -- DaVIBest-BPR iter 162: loss = 4054.0042, delta_loss = 27.758738, learn_rate = 1.5945989E-24
[DEBUG] 2017-09-29 14:50:57,620 -- DaVIBest-BPR iter 163: loss = 4056.087, delta_loss = -2.0827096, learn_rate = 1.6743289E-24
[DEBUG] 2017-09-29 14:50:57,630 -- DaVIBest-BPR iter 164: loss = 4040.9001, delta_loss = 15.186839, learn_rate = 8.371644E-25
[DEBUG] 2017-09-29 14:50:57,634 -- DaVIBest-BPR iter 165: loss = 3989.4097, delta_loss = 51.490387, learn_rate = 8.790227E-25
[DEBUG] 2017-09-29 14:50:57,640 -- DaVIBest-BPR iter 166: loss = 4020.8123, delta_loss = -31.402536, learn_rate = 9.229738E-25
[DEBUG] 2017-09-29 14:50:57,645 -- DaVIBest-BPR iter 167: loss = 4045.7593, delta_loss = -24.947021, learn_rate = 4.614869E-25
[DEBUG] 2017-09-29 14:50:57,650 -- DaVIBest-BPR iter 168: loss = 4094.2402, delta_loss = -48.480976, learn_rate = 2.3074344E-25
[DEBUG] 2017-09-29 14:50:57,655 -- DaVIBest-BPR iter 169: loss = 3903.4106, delta_loss = 190.82957, learn_rate = 1.1537172E-25
[DEBUG] 2017-09-29 14:50:57,664 -- DaVIBest-BPR iter 170: loss = 4043.962, delta_loss = -140.55127, learn_rate = 1.2114032E-25
[DEBUG] 2017-09-29 14:50:57,669 -- DaVIBest-BPR iter 171: loss = 4090.625, delta_loss = -46.663048, learn_rate = 6.057016E-26
[DEBUG] 2017-09-29 14:50:57,676 -- DaVIBest-BPR iter 172: loss = 4051.4275, delta_loss = 39.197464, learn_rate = 3.028508E-26
[DEBUG] 2017-09-29 14:50:57,683 -- DaVIBest-BPR iter 173: loss = 4016.9426, delta_loss = 34.484936, learn_rate = 3.179933E-26
[DEBUG] 2017-09-29 14:50:57,689 -- DaVIBest-BPR iter 174: loss = 3943.7627, delta_loss = 73.17986, learn_rate = 3.33893E-26
[DEBUG] 2017-09-29 14:50:57,700 -- DaVIBest-BPR iter 175: loss = 4022.6697, delta_loss = -78.907036, learn_rate = 3.5058763E-26
[DEBUG] 2017-09-29 14:50:57,707 -- DaVIBest-BPR iter 176: loss = 4086.3916, delta_loss = -63.721836, learn_rate = 1.7529381E-26
[DEBUG] 2017-09-29 14:50:57,714 -- DaVIBest-BPR iter 177: loss = 4005.5994, delta_loss = 80.7922, learn_rate = 8.764691E-27
[DEBUG] 2017-09-29 14:50:57,719 -- DaVIBest-BPR iter 178: loss = 4009.1003, delta_loss = -3.5009217, learn_rate = 9.202925E-27
[DEBUG] 2017-09-29 14:50:57,727 -- DaVIBest-BPR iter 179: loss = 4025.7668, delta_loss = -16.66651, learn_rate = 4.6014626E-27
[DEBUG] 2017-09-29 14:50:57,732 -- DaVIBest-BPR iter 180: loss = 3976.3418, delta_loss = 49.424873, learn_rate = 2.3007313E-27
[DEBUG] 2017-09-29 14:50:57,737 -- DaVIBest-BPR iter 181: loss = 3993.0662, delta_loss = -16.724163, learn_rate = 2.4157679E-27
[DEBUG] 2017-09-29 14:50:57,743 -- DaVIBest-BPR iter 182: loss = 4090.1982, delta_loss = -97.1321, learn_rate = 1.2078839E-27
[DEBUG] 2017-09-29 14:50:57,748 -- DaVIBest-BPR iter 183: loss = 4012.4358, delta_loss = 77.76228, learn_rate = 6.0394197E-28
[DEBUG] 2017-09-29 14:50:57,753 -- DaVIBest-BPR iter 184: loss = 4056.4832, delta_loss = -44.04732, learn_rate = 6.3413906E-28
[DEBUG] 2017-09-29 14:50:57,761 -- DaVIBest-BPR iter 185: loss = 4034.388, delta_loss = 22.095343, learn_rate = 3.1706953E-28
[DEBUG] 2017-09-29 14:50:57,767 -- DaVIBest-BPR iter 186: loss = 4001.619, delta_loss = 32.76888, learn_rate = 3.3292302E-28
[DEBUG] 2017-09-29 14:50:57,774 -- DaVIBest-BPR iter 187: loss = 3975.8586, delta_loss = 25.760452, learn_rate = 3.4956916E-28
[DEBUG] 2017-09-29 14:50:57,782 -- DaVIBest-BPR iter 188: loss = 4044.735, delta_loss = -68.87658, learn_rate = 3.6704763E-28
[DEBUG] 2017-09-29 14:50:57,788 -- DaVIBest-BPR iter 189: loss = 4064.2932, delta_loss = -19.558006, learn_rate = 1.8352381E-28
[DEBUG] 2017-09-29 14:50:57,797 -- DaVIBest-BPR iter 190: loss = 3957.4685, delta_loss = 106.824646, learn_rate = 9.176191E-29
[DEBUG] 2017-09-29 14:50:57,804 -- DaVIBest-BPR iter 191: loss = 3981.382, delta_loss = -23.913507, learn_rate = 9.635E-29
[DEBUG] 2017-09-29 14:50:57,810 -- DaVIBest-BPR iter 192: loss = 3970.4448, delta_loss = 10.937236, learn_rate = 4.8175E-29
[DEBUG] 2017-09-29 14:50:57,816 -- DaVIBest-BPR iter 193: loss = 4123.077, delta_loss = -152.6323, learn_rate = 5.058375E-29
[DEBUG] 2017-09-29 14:50:57,822 -- DaVIBest-BPR iter 194: loss = 4059.7275, delta_loss = 63.349552, learn_rate = 2.5291875E-29
[DEBUG] 2017-09-29 14:50:57,833 -- DaVIBest-BPR iter 195: loss = 4061.0972, delta_loss = -1.3697011, learn_rate = 2.6556467E-29
[DEBUG] 2017-09-29 14:50:57,844 -- DaVIBest-BPR iter 196: loss = 4014.4463, delta_loss = 46.650963, learn_rate = 1.3278234E-29
[DEBUG] 2017-09-29 14:50:57,851 -- DaVIBest-BPR iter 197: loss = 4053.2202, delta_loss = -38.773956, learn_rate = 1.3942145E-29
[DEBUG] 2017-09-29 14:50:57,867 -- DaVIBest-BPR iter 198: loss = 4039.6804, delta_loss = 13.539691, learn_rate = 6.971073E-30
[DEBUG] 2017-09-29 14:50:57,874 -- DaVIBest-BPR iter 199: loss = 4065.802, delta_loss = -26.121426, learn_rate = 7.319627E-30
[DEBUG] 2017-09-29 14:50:57,881 -- DaVIBest-BPR iter 200: loss = 4075.8452, delta_loss = -10.043304, learn_rate = 3.6598135E-30
[DEBUG] 2017-09-29 14:50:57,881 -- DaVIBest-BPR evaluate test data ... 
[DEBUG] 2017-09-29 14:50:57,886 -- DaVIBest-BPR has candidate items: 85
[WARN ] 2017-09-29 14:50:58,086 -- DaVI-all is going to be used
[DEBUG] 2017-09-29 14:50:58,148 -- DaVIBest-BPR iter 1: loss = 6053.9023, delta_loss = -6053.9023, learn_rate = 0.002
[DEBUG] 2017-09-29 14:50:58,155 -- DaVIBest-BPR iter 2: loss = 5326.1636, delta_loss = 727.7388, learn_rate = 0.002
[DEBUG] 2017-09-29 14:50:58,164 -- DaVIBest-BPR iter 3: loss = 5002.1987, delta_loss = 323.96475, learn_rate = 0.0021000002
[DEBUG] 2017-09-29 14:50:58,169 -- DaVIBest-BPR iter 4: loss = 4770.256, delta_loss = 231.94273, learn_rate = 0.002205
[DEBUG] 2017-09-29 14:50:58,176 -- DaVIBest-BPR iter 5: loss = 4572.8003, delta_loss = 197.45549, learn_rate = 0.0023152502
[DEBUG] 2017-09-29 14:50:58,181 -- DaVIBest-BPR iter 6: loss = 4399.6934, delta_loss = 173.107, learn_rate = 0.0024310127
[DEBUG] 2017-09-29 14:50:58,188 -- DaVIBest-BPR iter 7: loss = 4435.429, delta_loss = -35.735905, learn_rate = 0.0025525633
[DEBUG] 2017-09-29 14:50:58,197 -- DaVIBest-BPR iter 8: loss = 4249.864, delta_loss = 185.56558, learn_rate = 0.0012762817
[DEBUG] 2017-09-29 14:50:58,205 -- DaVIBest-BPR iter 9: loss = 4269.1646, delta_loss = -19.300709, learn_rate = 0.0013400957
[DEBUG] 2017-09-29 14:50:58,218 -- DaVIBest-BPR iter 10: loss = 4282.37, delta_loss = -13.205583, learn_rate = 6.700478E-4
[DEBUG] 2017-09-29 14:50:58,233 -- DaVIBest-BPR iter 11: loss = 4268.321, delta_loss = 14.049533, learn_rate = 3.350239E-4
[DEBUG] 2017-09-29 14:50:58,238 -- DaVIBest-BPR iter 12: loss = 4190.742, delta_loss = 77.57828, learn_rate = 3.5177512E-4
[DEBUG] 2017-09-29 14:50:58,248 -- DaVIBest-BPR iter 13: loss = 4243.936, delta_loss = -53.19394, learn_rate = 3.6936387E-4
[DEBUG] 2017-09-29 14:50:58,254 -- DaVIBest-BPR iter 14: loss = 4228.324, delta_loss = 15.611885, learn_rate = 1.8468194E-4
[DEBUG] 2017-09-29 14:50:58,262 -- DaVIBest-BPR iter 15: loss = 4239.455, delta_loss = -11.130549, learn_rate = 1.9391604E-4
[DEBUG] 2017-09-29 14:50:58,271 -- DaVIBest-BPR iter 16: loss = 4232.048, delta_loss = 7.4068084, learn_rate = 9.695802E-5
[DEBUG] 2017-09-29 14:50:58,278 -- DaVIBest-BPR iter 17: loss = 4230.045, delta_loss = 2.0029604, learn_rate = 1.0180592E-4
[DEBUG] 2017-09-29 14:50:58,283 -- DaVIBest-BPR iter 18: loss = 4231.1597, delta_loss = -1.1143825, learn_rate = 1.06896216E-4
[DEBUG] 2017-09-29 14:50:58,288 -- DaVIBest-BPR iter 19: loss = 4129.6953, delta_loss = 101.46429, learn_rate = 5.3448108E-5
[DEBUG] 2017-09-29 14:50:58,299 -- DaVIBest-BPR iter 20: loss = 4234.359, delta_loss = -104.6637, learn_rate = 5.6120512E-5
[DEBUG] 2017-09-29 14:50:58,311 -- DaVIBest-BPR iter 21: loss = 4266.293, delta_loss = -31.933907, learn_rate = 2.8060256E-5
[DEBUG] 2017-09-29 14:50:58,319 -- DaVIBest-BPR iter 22: loss = 4211.767, delta_loss = 54.52553, learn_rate = 1.4030128E-5
[DEBUG] 2017-09-29 14:50:58,334 -- DaVIBest-BPR iter 23: loss = 4144.6055, delta_loss = 67.161896, learn_rate = 1.4731635E-5
[DEBUG] 2017-09-29 14:50:58,340 -- DaVIBest-BPR iter 24: loss = 4265.291, delta_loss = -120.68549, learn_rate = 1.5468217E-5
[DEBUG] 2017-09-29 14:50:58,351 -- DaVIBest-BPR iter 25: loss = 4279.848, delta_loss = -14.557422, learn_rate = 7.734108E-6
[DEBUG] 2017-09-29 14:50:58,356 -- DaVIBest-BPR iter 26: loss = 4203.9556, delta_loss = 75.8928, learn_rate = 3.867054E-6
[DEBUG] 2017-09-29 14:50:58,370 -- DaVIBest-BPR iter 27: loss = 4278.228, delta_loss = -74.27251, learn_rate = 4.060407E-6
[DEBUG] 2017-09-29 14:50:58,380 -- DaVIBest-BPR iter 28: loss = 4264.7954, delta_loss = 13.432477, learn_rate = 2.0302034E-6
[DEBUG] 2017-09-29 14:50:58,386 -- DaVIBest-BPR iter 29: loss = 4223.325, delta_loss = 41.470345, learn_rate = 2.1317135E-6
[DEBUG] 2017-09-29 14:50:58,403 -- DaVIBest-BPR iter 30: loss = 4158.625, delta_loss = 64.69996, learn_rate = 2.2382992E-6
[DEBUG] 2017-09-29 14:50:58,415 -- DaVIBest-BPR iter 31: loss = 4278.1494, delta_loss = -119.524185, learn_rate = 2.3502141E-6
[DEBUG] 2017-09-29 14:50:58,430 -- DaVIBest-BPR iter 32: loss = 4227.573, delta_loss = 50.576065, learn_rate = 1.1751071E-6
[DEBUG] 2017-09-29 14:50:58,437 -- DaVIBest-BPR iter 33: loss = 4184.713, delta_loss = 42.86027, learn_rate = 1.2338625E-6
[DEBUG] 2017-09-29 14:50:58,446 -- DaVIBest-BPR iter 34: loss = 4256.3716, delta_loss = -71.65836, learn_rate = 1.2955555E-6
[DEBUG] 2017-09-29 14:50:58,452 -- DaVIBest-BPR iter 35: loss = 4217.967, delta_loss = 38.4045, learn_rate = 6.4777777E-7
[DEBUG] 2017-09-29 14:50:58,461 -- DaVIBest-BPR iter 36: loss = 4122.6465, delta_loss = 95.32034, learn_rate = 6.801667E-7
[DEBUG] 2017-09-29 14:50:58,467 -- DaVIBest-BPR iter 37: loss = 4224.003, delta_loss = -101.35656, learn_rate = 7.1417503E-7
[DEBUG] 2017-09-29 14:50:58,472 -- DaVIBest-BPR iter 38: loss = 4234.3955, delta_loss = -10.392262, learn_rate = 3.5708752E-7
[DEBUG] 2017-09-29 14:50:58,480 -- DaVIBest-BPR iter 39: loss = 4220.026, delta_loss = 14.369568, learn_rate = 1.7854376E-7
[DEBUG] 2017-09-29 14:50:58,487 -- DaVIBest-BPR iter 40: loss = 4177.751, delta_loss = 42.27492, learn_rate = 1.8747095E-7
[DEBUG] 2017-09-29 14:50:58,506 -- DaVIBest-BPR iter 41: loss = 4150.0913, delta_loss = 27.659834, learn_rate = 1.9684448E-7
[DEBUG] 2017-09-29 14:50:58,520 -- DaVIBest-BPR iter 42: loss = 4224.947, delta_loss = -74.85564, learn_rate = 2.066867E-7
[DEBUG] 2017-09-29 14:50:58,532 -- DaVIBest-BPR iter 43: loss = 4279.165, delta_loss = -54.218536, learn_rate = 1.0334335E-7
[DEBUG] 2017-09-29 14:50:58,540 -- DaVIBest-BPR iter 44: loss = 4227.8833, delta_loss = 51.282104, learn_rate = 5.1671677E-8
[DEBUG] 2017-09-29 14:50:58,546 -- DaVIBest-BPR iter 45: loss = 4228.3403, delta_loss = -0.45707405, learn_rate = 5.4255263E-8
[DEBUG] 2017-09-29 14:50:58,552 -- DaVIBest-BPR iter 46: loss = 4249.9277, delta_loss = -21.587666, learn_rate = 2.7127632E-8
[DEBUG] 2017-09-29 14:50:58,559 -- DaVIBest-BPR iter 47: loss = 4290.4233, delta_loss = -40.495262, learn_rate = 1.3563816E-8
[DEBUG] 2017-09-29 14:50:58,565 -- DaVIBest-BPR iter 48: loss = 4195.3125, delta_loss = 95.11082, learn_rate = 6.781908E-9
[DEBUG] 2017-09-29 14:50:58,572 -- DaVIBest-BPR iter 49: loss = 4140.945, delta_loss = 54.3677, learn_rate = 7.1210033E-9
[DEBUG] 2017-09-29 14:50:58,583 -- DaVIBest-BPR iter 50: loss = 4240.9155, delta_loss = -99.97091, learn_rate = 7.477054E-9
[DEBUG] 2017-09-29 14:50:58,591 -- DaVIBest-BPR iter 51: loss = 4089.683, delta_loss = 151.23236, learn_rate = 3.738527E-9
[DEBUG] 2017-09-29 14:50:58,612 -- DaVIBest-BPR iter 52: loss = 4272.9614, delta_loss = -183.27824, learn_rate = 3.925453E-9
[DEBUG] 2017-09-29 14:50:58,618 -- DaVIBest-BPR iter 53: loss = 4186.2896, delta_loss = 86.67209, learn_rate = 1.9627264E-9
[DEBUG] 2017-09-29 14:50:58,623 -- DaVIBest-BPR iter 54: loss = 4214.245, delta_loss = -27.955513, learn_rate = 2.0608628E-9
[DEBUG] 2017-09-29 14:50:58,636 -- DaVIBest-BPR iter 55: loss = 4159.968, delta_loss = 54.27722, learn_rate = 1.0304314E-9
[DEBUG] 2017-09-29 14:50:58,641 -- DaVIBest-BPR iter 56: loss = 4242.4097, delta_loss = -82.44184, learn_rate = 1.081953E-9
[DEBUG] 2017-09-29 14:50:58,647 -- DaVIBest-BPR iter 57: loss = 4215.0303, delta_loss = 27.378986, learn_rate = 5.409765E-10
[DEBUG] 2017-09-29 14:50:58,652 -- DaVIBest-BPR iter 58: loss = 4333.974, delta_loss = -118.943726, learn_rate = 5.680253E-10
[DEBUG] 2017-09-29 14:50:58,657 -- DaVIBest-BPR iter 59: loss = 4216.6772, delta_loss = 117.29723, learn_rate = 2.8401265E-10
[DEBUG] 2017-09-29 14:50:58,665 -- DaVIBest-BPR iter 60: loss = 4173.121, delta_loss = 43.55574, learn_rate = 2.982133E-10
[DEBUG] 2017-09-29 14:50:58,672 -- DaVIBest-BPR iter 61: loss = 4172.2886, delta_loss = 0.8326235, learn_rate = 3.1312394E-10
[DEBUG] 2017-09-29 14:50:58,683 -- DaVIBest-BPR iter 62: loss = 4206.4414, delta_loss = -34.152832, learn_rate = 3.2878014E-10
[DEBUG] 2017-09-29 14:50:58,688 -- DaVIBest-BPR iter 63: loss = 4296.1387, delta_loss = -89.69728, learn_rate = 1.6439007E-10
[DEBUG] 2017-09-29 14:50:58,701 -- DaVIBest-BPR iter 64: loss = 4135.594, delta_loss = 160.54434, learn_rate = 8.2195036E-11
[DEBUG] 2017-09-29 14:50:58,706 -- DaVIBest-BPR iter 65: loss = 4218.7104, delta_loss = -83.115944, learn_rate = 8.630479E-11
[DEBUG] 2017-09-29 14:50:58,713 -- DaVIBest-BPR iter 66: loss = 4273.5044, delta_loss = -54.793854, learn_rate = 4.3152395E-11
[DEBUG] 2017-09-29 14:50:58,719 -- DaVIBest-BPR iter 67: loss = 4191.4526, delta_loss = 82.05167, learn_rate = 2.1576197E-11
[DEBUG] 2017-09-29 14:50:58,724 -- DaVIBest-BPR iter 68: loss = 4278.31, delta_loss = -86.857666, learn_rate = 2.2655008E-11
[DEBUG] 2017-09-29 14:50:58,732 -- DaVIBest-BPR iter 69: loss = 4180.942, delta_loss = 97.36814, learn_rate = 1.1327504E-11
[DEBUG] 2017-09-29 14:50:58,737 -- DaVIBest-BPR iter 70: loss = 4156.463, delta_loss = 24.478973, learn_rate = 1.1893879E-11
[DEBUG] 2017-09-29 14:50:58,743 -- DaVIBest-BPR iter 71: loss = 4223.716, delta_loss = -67.25284, learn_rate = 1.2488573E-11
[DEBUG] 2017-09-29 14:50:58,748 -- DaVIBest-BPR iter 72: loss = 4230.811, delta_loss = -7.0948844, learn_rate = 6.2442863E-12
[DEBUG] 2017-09-29 14:50:58,753 -- DaVIBest-BPR iter 73: loss = 4161.724, delta_loss = 69.086655, learn_rate = 3.1221432E-12
[DEBUG] 2017-09-29 14:50:58,759 -- DaVIBest-BPR iter 74: loss = 4278.099, delta_loss = -116.37492, learn_rate = 3.2782503E-12
[DEBUG] 2017-09-29 14:50:58,766 -- DaVIBest-BPR iter 75: loss = 4236.2144, delta_loss = 41.88479, learn_rate = 1.6391251E-12
[DEBUG] 2017-09-29 14:50:58,772 -- DaVIBest-BPR iter 76: loss = 4310.261, delta_loss = -74.04717, learn_rate = 1.7210814E-12
[DEBUG] 2017-09-29 14:50:58,781 -- DaVIBest-BPR iter 77: loss = 4238.9595, delta_loss = 71.301994, learn_rate = 8.605407E-13
[DEBUG] 2017-09-29 14:50:58,788 -- DaVIBest-BPR iter 78: loss = 4243.14, delta_loss = -4.1806126, learn_rate = 9.0356775E-13
[DEBUG] 2017-09-29 14:50:58,797 -- DaVIBest-BPR iter 79: loss = 4225.1943, delta_loss = 17.945683, learn_rate = 4.5178387E-13
[DEBUG] 2017-09-29 14:50:58,804 -- DaVIBest-BPR iter 80: loss = 4201.1616, delta_loss = 24.032646, learn_rate = 4.743731E-13
[DEBUG] 2017-09-29 14:50:58,809 -- DaVIBest-BPR iter 81: loss = 4176.4707, delta_loss = 24.69085, learn_rate = 4.9809175E-13
[DEBUG] 2017-09-29 14:50:58,815 -- DaVIBest-BPR iter 82: loss = 4215.3574, delta_loss = -38.88668, learn_rate = 5.229963E-13
[DEBUG] 2017-09-29 14:50:58,822 -- DaVIBest-BPR iter 83: loss = 4217.523, delta_loss = -2.165576, learn_rate = 2.6149815E-13
[DEBUG] 2017-09-29 14:50:58,829 -- DaVIBest-BPR iter 84: loss = 4217.907, delta_loss = -0.38408116, learn_rate = 1.3074908E-13
[DEBUG] 2017-09-29 14:50:58,835 -- DaVIBest-BPR iter 85: loss = 4213.3164, delta_loss = 4.5909863, learn_rate = 6.537454E-14
[DEBUG] 2017-09-29 14:50:58,840 -- DaVIBest-BPR iter 86: loss = 4230.162, delta_loss = -16.84564, learn_rate = 6.8643265E-14
[DEBUG] 2017-09-29 14:50:58,845 -- DaVIBest-BPR iter 87: loss = 4195.909, delta_loss = 34.252735, learn_rate = 3.4321633E-14
[DEBUG] 2017-09-29 14:50:58,850 -- DaVIBest-BPR iter 88: loss = 4228.622, delta_loss = -32.712948, learn_rate = 3.6037715E-14
[DEBUG] 2017-09-29 14:50:58,855 -- DaVIBest-BPR iter 89: loss = 4265.514, delta_loss = -36.891964, learn_rate = 1.8018857E-14
[DEBUG] 2017-09-29 14:50:58,864 -- DaVIBest-BPR iter 90: loss = 4180.4956, delta_loss = 85.01831, learn_rate = 9.009429E-15
[DEBUG] 2017-09-29 14:50:58,869 -- DaVIBest-BPR iter 91: loss = 4229.6963, delta_loss = -49.2007, learn_rate = 9.4599E-15
[DEBUG] 2017-09-29 14:50:58,879 -- DaVIBest-BPR iter 92: loss = 4198.3774, delta_loss = 31.319214, learn_rate = 4.72995E-15
[DEBUG] 2017-09-29 14:50:58,887 -- DaVIBest-BPR iter 93: loss = 4240.95, delta_loss = -42.57304, learn_rate = 4.9664477E-15
[DEBUG] 2017-09-29 14:50:58,903 -- DaVIBest-BPR iter 94: loss = 4167.7573, delta_loss = 73.19292, learn_rate = 2.4832238E-15
[DEBUG] 2017-09-29 14:50:58,917 -- DaVIBest-BPR iter 95: loss = 4224.5923, delta_loss = -56.83489, learn_rate = 2.6073849E-15
[DEBUG] 2017-09-29 14:50:58,921 -- DaVIBest-BPR iter 96: loss = 4250.2314, delta_loss = -25.638937, learn_rate = 1.3036924E-15
[DEBUG] 2017-09-29 14:50:58,929 -- DaVIBest-BPR iter 97: loss = 4284.9785, delta_loss = -34.747215, learn_rate = 6.518462E-16
[DEBUG] 2017-09-29 14:50:58,934 -- DaVIBest-BPR iter 98: loss = 4269.213, delta_loss = 15.765389, learn_rate = 3.259231E-16
[DEBUG] 2017-09-29 14:50:58,939 -- DaVIBest-BPR iter 99: loss = 4262.6465, delta_loss = 6.5665135, learn_rate = 3.4221928E-16
[DEBUG] 2017-09-29 14:50:58,945 -- DaVIBest-BPR iter 100: loss = 4127.934, delta_loss = 134.71246, learn_rate = 3.5933025E-16
[DEBUG] 2017-09-29 14:50:58,949 -- DaVIBest-BPR iter 101: loss = 4304.9873, delta_loss = -177.05336, learn_rate = 3.7729674E-16
[DEBUG] 2017-09-29 14:50:58,954 -- DaVIBest-BPR iter 102: loss = 4162.1343, delta_loss = 142.85321, learn_rate = 1.8864837E-16
[DEBUG] 2017-09-29 14:50:58,963 -- DaVIBest-BPR iter 103: loss = 4205.1113, delta_loss = -42.977203, learn_rate = 1.980808E-16
[DEBUG] 2017-09-29 14:50:58,971 -- DaVIBest-BPR iter 104: loss = 4185.2036, delta_loss = 19.907831, learn_rate = 9.90404E-17
[DEBUG] 2017-09-29 14:50:58,982 -- DaVIBest-BPR iter 105: loss = 4231.45, delta_loss = -46.246693, learn_rate = 1.0399242E-16
[DEBUG] 2017-09-29 14:50:58,987 -- DaVIBest-BPR iter 106: loss = 4146.0376, delta_loss = 85.41277, learn_rate = 5.199621E-17
[DEBUG] 2017-09-29 14:50:59,000 -- DaVIBest-BPR iter 107: loss = 4193.168, delta_loss = -47.13061, learn_rate = 5.4596018E-17
[DEBUG] 2017-09-29 14:50:59,005 -- DaVIBest-BPR iter 108: loss = 4251.03, delta_loss = -57.861504, learn_rate = 2.7298009E-17
[DEBUG] 2017-09-29 14:50:59,013 -- DaVIBest-BPR iter 109: loss = 4209.3677, delta_loss = 41.662018, learn_rate = 1.36490045E-17
[DEBUG] 2017-09-29 14:50:59,019 -- DaVIBest-BPR iter 110: loss = 4192.2104, delta_loss = 17.157026, learn_rate = 1.4331455E-17
