SESSIONID USERID REQUESTDATE REQUESTEDURL band_id music_genre instrumental
7358 7358 22:57:54 h:danito_jay_p_ft_mario_myth_rute_sera_que_pensas_em_mim d:35708 d:rap_hip_hop d:0
7358 7358 22:58:03 h:fuck_off_katchorras_canuca_ft_isek d:37063 d:rap_hip_hop d:1
7358 7358 22:57:54 h:afrika_fica_comigo d:36609 d:rap_hip_hop d:0
3947 3947 11:50:46 h:vou_que_vou_rimando d:39223 d:rap_hip_hop d:1
3947 3947 11:50:13 h:um_trecho_de_12_anos d:39223 d:rap_hip_hop d:1
1183 1183 16:56:38 h:o_amor_a_raro d:40811 d:rap_hip_hop d:0
1183 1183 06:39:27 h:o_nosso_amor_acabou d:38736 d:r_b d:0
1183 1183 16:55:46 h:tu_sabes_3 d:38609 d:outro d:1
1183 1183 16:55:46 h:p_unit_sorrizo_a_vida_nao_a_1_hora_a_vida_nao_a_1_dia d:38952 d:rap_hip_hop d:0
1183 1183 16:55:46 h:p_unit_puto_ivo_ft_sorrizo_ft_mantas_monte_kapta_vive_a_rua_p_unit_productions d:38952 d:rap_hip_hop d:0
1183 1183 16:56:38 h:baby_volta d:40811 d:rap_hip_hop d:0
1751 1751 17:32:51 h:o_amor_a_raro d:40811 d:rap_hip_hop d:0
1751 1751 17:32:51 h:audia_ao_singular_2008 d:40143 d:rap_hip_hop d:1
1751 1751 17:32:51 h:4_ever d:34449 d:rap_hip_hop d:0
1751 1751 17:32:52 h:klake_na_o_sabes_a_dor_feat_lil_c_noc d:41180 d:outro d:1
1751 1751 08:21:10 h:danito_ft_myth_jp_lagrimas_na_cara d:35708 d:rap_hip_hop d:0
1751 1751 08:43:28 h:es_tudo_ft_a_djay d:39471 d:rap_hip_hop d:0
1751 1751 17:32:52 h:so_quero_voltar_a_ter d:39639 d:rap_hip_hop d:0
1751 1751 08:32:17 h:vencer_o_mal d:39471 d:rap_hip_hop d:0
1751 1751 17:32:52 h:a_sa_s_com_a_nostalgia d:35568 d:outro d:0
1751 1751 17:32:38 h:1_vive_a_vida_kutegash d:37618 d:outro d:1
1751 1751 17:32:51 h:beautiful_lind_a d:41678 d:rap_hip_hop d:1
1751 1751 08:31:16 h:jp_ft_danito_nada_vai_ser_igual d:35708 d:rap_hip_hop d:1
1751 1751 17:32:52 h:noite_da_traia_ao_ft_joker_74 d:38823 d:rap_hip_hop d:1
1751 1751 17:32:52 h:na_o_posso_ficar_calado d:33754 d:rap_hip_hop d:1
1751 1751 08:31:16 h:sa_pra_ti_kizomba d:37105 d:rap_hip_hop d:0
1751 1751 09:57:45 h:jp_ft_danito_ainda_penso_em_ti d:35708 d:rap_hip_hop d:0
1751 1751 17:32:52 h:dyggas_broadg_a_homenagem d:41712 d:rap_hip_hop d:1
1751 1751 17:32:52 h:ana_ferreira_nunca_me_perdera_s_amigo d:39616 d:r_b d:0
1751 1751 08:18:20 h:danito_ft_jp_rafa_preciso_do_teu_amor d:35708 d:rap_hip_hop d:1
1751 1751 17:32:51 h:hoje_em_dia d:41678 d:rap_hip_hop d:1
1751 1751 17:32:51 h:puta_da_ragga d:36974 d:rap_hip_hop d:1
1751 1751 07:58:00 h:danito_tarde_demais d:35708 d:rap_hip_hop d:0
2364 2364 16:40:44 h:o_amor_a_raro d:40811 d:rap_hip_hop d:0
2364 2364 20:09:00 h:dj_pe_ar_the_pretender d:37977 d:electronica_dance d:0
2364 2364 16:39:15 h:audia_ao_singular_2008 d:40143 d:rap_hip_hop d:1
2364 2364 16:05:41 h:4_ever d:34449 d:rap_hip_hop d:0
2364 2364 15:29:56 h:klake_na_o_sabes_a_dor_feat_lil_c_noc d:41180 d:outro d:1
2364 2364 10:12:52 h:so_quero_voltar_a_ter d:39639 d:rap_hip_hop d:0
2364 2364 14:14:36 h:a_sa_s_com_a_nostalgia d:35568 d:outro d:0
2364 2364 15:32:56 h:1_vive_a_vida_kutegash d:37618 d:outro d:1
2364 2364 14:56:24 h:hm_vale_a_pena_voltar_atras_ft_kute_gash d:37890 d:rap_hip_hop d:0
2364 2364 16:20:03 h:beautiful_lind_a d:41678 d:rap_hip_hop d:1
2364 2364 20:09:00 h:dj_pe_ar_batida d:37977 d:electronica_dance d:1
2364 2364 14:57:32 h:noite_da_traia_ao_ft_joker_74 d:38823 d:rap_hip_hop d:1
2364 2364 12:40:30 h:na_o_posso_ficar_calado d:33754 d:rap_hip_hop d:1
2364 2364 17:12:36 h:dyggas_broadg_a_homenagem d:41712 d:rap_hip_hop d:1
2364 2364 15:08:56 h:ana_ferreira_nunca_me_perdera_s_amigo d:39616 d:r_b d:0
2364 2364 16:20:03 h:hoje_em_dia d:41678 d:rap_hip_hop d:1
2364 2364 16:00:02 h:puta_da_ragga d:36974 d:rap_hip_hop d:1
2364 2364 20:09:00 h:criminal_g_a_vida_de_hoje_em_dia_jc_records_1 d:41915 d:rap_hip_hop d:0
2364 2364 14:56:24 h:mundo_magico_mk d:37618 d:outro d:1
2960 2960 20:50:49 h:o_amor_a_raro d:40811 d:rap_hip_hop d:0
2960 2960 19:21:10 h:foi_assim_1 d:40811 d:rap_hip_hop d:0
2960 2960 09:20:10 h:i_miss_u_so_much d:40408 d:rap_hip_hop d:1
2960 2960 20:57:56 h:estica d:42606 d:rap_hip_hop d:1
2960 2960 19:23:54 h:a_minha_hista_ria_ft_missy_e_gijoe d:35568 d:outro d:0
2960 2960 17:42:47 h:ncs_feat_jay_c_reflexao_mensagem d:41220 d:rap_hip_hop d:1
2960 2960 20:50:49 h:r_i_p_nando d:41587 d:rap_hip_hop d:1
2960 2960 20:57:56 h:mctropas_o_peso_da_culpa_r_i_p_filha d:37223 d:rap_hip_hop d:0
2960 2960 20:57:56 h:broadg_digas_mc_kamuflado d:42606 d:rap_hip_hop d:1
2960 2960 20:57:56 h:a_nossa_ultima_homenagem_pedr_o_1 d:39253 d:rap_hip_hop d:1
2960 2960 20:57:56 h:puto_mangas_nascer_pa_morrer d:38468 d:rap_hip_hop d:0
2960 2960 17:30:25 h:jay_c_patinho_feio_resposta d:41220 d:rap_hip_hop d:1
2960 2960 17:36:21 h:jay_c_amo_te_ines_letra_de_gona_alinho d:41220 d:rap_hip_hop d:1
2960 2960 20:57:56 h:mc_camuflado_para_top d:42606 d:rap_hip_hop d:1
2960 2960 17:46:08 h:p_unit_ft_tropas_isek_patakeiros_no_movimento d:37223 d:rap_hip_hop d:0
3533 3533 16:00:16 h:o_amor_a_raro d:40811 d:rap_hip_hop d:0
3533 3533 15:44:21 h:foi_assim_1 d:40811 d:rap_hip_hop d:0
3533 3533 10:41:34 h:welcome_ls d:40811 d:rap_hip_hop d:0
3533 3533 20:01:09 h:o_meu_destino_2008 d:40811 d:rap_hip_hop d:0
3533 3533 15:55:00 h:vem_pa_pa_de_mim d:40811 d:rap_hip_hop d:1
3533 3533 21:49:57 h:ines d:39453 d:rap_hip_hop d:0
3533 3533 21:50:32 h:nao_quero_perder_te_amor_feat_dysonn d:36872 d:rap_hip_hop d:1
3533 3533 21:49:57 h:lindinha d:39453 d:rap_hip_hop d:0
3533 3533 16:11:01 h:baby_volta d:40811 d:rap_hip_hop d:0
3707 3707 20:39:44 h:o_amor_a_raro d:40811 d:rap_hip_hop d:0
3707 3707 22:38:24 h:princesa_quero_te_aqui d:40811 d:rap_hip_hop d:0
3707 3707 20:39:44 h:foi_assim_1 d:40811 d:rap_hip_hop d:0
3707 3707 20:39:44 h:welcome_ls d:40811 d:rap_hip_hop d:0
3707 3707 20:45:34 h:fuck_off_katchorras_canuca_ft_isek d:37063 d:rap_hip_hop d:1
3707 3707 20:39:44 h:o_meu_destino_2008 d:40811 d:rap_hip_hop d:0
3707 3707 20:39:44 h:hey_girl_ft_ntk d:40811 d:rap_hip_hop d:0
3707 3707 20:39:44 h:vem_pa_pa_de_mim d:40811 d:rap_hip_hop d:1
3707 3707 20:39:44 h:foi_com_um_olhar d:40811 d:rap_hip_hop d:0
3707 3707 20:39:44 h:amizade_na_o_se_vende d:40811 d:rap_hip_hop d:0
3707 3707 20:39:44 h:baby_volta d:40811 d:rap_hip_hop d:0
3885 3885 16:00:02 h:o_amor_a_raro d:40811 d:rap_hip_hop d:0
3885 3885 11:39:41 h:esta_noite_vai_durar d:38823 d:rap_hip_hop d:1
3885 3885 11:39:41 h:baby_volta d:40811 d:rap_hip_hop d:0
3922 3922 17:23:20 h:o_amor_a_raro d:40811 d:rap_hip_hop d:0
3922 3922 17:23:20 h:welcome_ls d:40811 d:rap_hip_hop d:0
3922 3922 17:23:33 h:vem_pa_pa_de_mim d:40811 d:rap_hip_hop d:1
3922 3922 14:52:30 h:mctropas_o_peso_da_culpa_r_i_p_filha d:37223 d:rap_hip_hop d:0
3922 3922 15:56:52 h:jp_ft_danito_ainda_penso_em_ti d:35708 d:rap_hip_hop d:0
4639 4639 22:52:48 h:o_amor_a_raro d:40811 d:rap_hip_hop d:0
4639 4639 22:52:48 h:princesa_quero_te_aqui d:40811 d:rap_hip_hop d:0
4639 4639 22:52:48 h:inalteravel_kolateral_ft_am d:41682 d:r_b d:0
4639 4639 16:33:52 h:resumo_do_passado_ft_inato d:40811 d:rap_hip_hop d:0
4639 4639 22:52:48 h:sa_pra_ti_kizomba d:37105 d:rap_hip_hop d:0
4639 4639 22:52:48 h:apesar_de_tudo_eu_amo_te_ft_hugoge_tdg_2008 d:41145 d:outro d:1
4639 4639 22:52:48 h:desculpa_eu_ser_assim d:38609 d:outro d:0
4639 4639 13:57:14 h:jo_yo_ft_mctropas_quantas_barras d:37223 d:rap_hip_hop d:0
4639 4639 22:52:48 h:os_momentos_que_passo_contigo d:44249 d:outro d:0
4639 4639 16:57:43 h:desbafos_momenta_neos d:40408 d:rap_hip_hop d:1
4639 4639 22:52:48 h:18_pea_o_te_ft_mc_bone d:39298 d:r_b d:0
5512 5512 16:58:36 h:o_amor_a_raro d:40811 d:rap_hip_hop d:0
5512 5512 16:58:36 h:beleza_artificial_com_ba_nus_sam_the_kid d:39984 d:rap_hip_hop d:0
5512 5512 16:58:36 h:pseudo_mcs_ft_bonus d:39984 d:rap_hip_hop d:0
5512 5512 16:58:49 h:cristal d:39476 d:electronica_dance d:1
5512 5512 16:58:36 h:11_mulher_que_deus_amou d:39984 d:rap_hip_hop d:0
5512 5512 16:58:49 h:ft_sky_a_maior_das_estrelas d:37760 d:rap_hip_hop d:0
5512 5512 16:58:36 h:feat_chullage d:39984 d:rap_hip_hop d:0
5512 5512 16:58:35 h:masturbao_mental d:39984 d:rap_hip_hop d:0
5512 5512 16:58:49 h:echo d:39476 d:electronica_dance d:1
5512 5512 16:58:49 h:a_minha_luta d:37760 d:rap_hip_hop d:0
5512 5512 16:58:36 h:roleta_russa d:39984 d:rap_hip_hop d:0
5512 5512 16:58:36 h:drogas d:39984 d:rap_hip_hop d:0
5512 5512 16:58:49 h:growth d:39476 d:electronica_dance d:1
5512 5512 16:58:36 h:baby_volta d:40811 d:rap_hip_hop d:0
5512 5512 16:58:49 h:whisper_1 d:39476 d:electronica_dance d:1
5512 5512 16:58:49 h:fantasy d:39476 d:electronica_dance d:1
5512 5512 16:58:36 h:eu_improviso_ao_vivo d:39984 d:rap_hip_hop d:0
5709 5709 21:59:05 h:o_amor_a_raro d:40811 d:rap_hip_hop d:0
5709 5709 21:59:06 h:foi_assim_1 d:40811 d:rap_hip_hop d:0
5709 5709 21:59:14 h:o_meu_destino_2008 d:40811 d:rap_hip_hop d:0
5709 5709 21:59:06 h:hey_girl_ft_ntk d:40811 d:rap_hip_hop d:0
5709 5709 21:59:14 h:vem_pa_pa_de_mim d:40811 d:rap_hip_hop d:1
5709 5709 21:58:57 h:foi_com_um_olhar d:40811 d:rap_hip_hop d:0
5709 5709 21:58:57 h:eras_a_minha_ft_ntk d:40811 d:rap_hip_hop d:0
5709 5709 21:59:05 h:baby_volta d:40811 d:rap_hip_hop d:0
6771 6771 21:28:59 h:o_amor_a_raro d:40811 d:rap_hip_hop d:0
6771 6771 21:28:59 h:foi_assim_1 d:40811 d:rap_hip_hop d:0
6771 6771 21:28:59 h:welcome_ls d:40811 d:rap_hip_hop d:0
6771 6771 21:29:07 h:o_meu_destino_2008 d:40811 d:rap_hip_hop d:0
6771 6771 21:28:59 h:hey_girl_ft_ntk d:40811 d:rap_hip_hop d:0
6771 6771 21:28:59 h:vem_pa_pa_de_mim d:40811 d:rap_hip_hop d:1
6771 6771 21:28:59 h:foi_com_um_olhar d:40811 d:rap_hip_hop d:0
6771 6771 21:28:59 h:eras_a_minha_ft_ntk d:40811 d:rap_hip_hop d:0
6771 6771 21:28:59 h:amizade_na_o_se_vende d:40811 d:rap_hip_hop d:0
6771 6771 21:28:59 h:baby_volta d:40811 d:rap_hip_hop d:0
7292 7292 22:46:57 h:o_amor_a_raro d:40811 d:rap_hip_hop d:0
7292 7292 22:46:48 h:sempre_quando_nao_estas_ft_ikaruz_ntk d:43474 d:r_b d:1
7292 7292 22:47:24 h:puta_da_ragga d:36974 d:rap_hip_hop d:1
2596 2596 11:21:21 h:conselhos_maus_ze_e_miker d:40437 d:rap_hip_hop d:0
2596 2596 08:39:05 h:nos_vida_tchoras_e_zafa d:40437 d:rap_hip_hop d:0
2596 2596 11:32:15 h:dexan_fala_98 d:40437 d:rap_hip_hop d:0
2596 2596 11:16:58 h:ca_bu_dechan_infiliz_tchoras d:40437 d:rap_hip_hop d:0
1918 1918 11:26:08 h:a_vida_a_assim_jc_records d:36402 d:rap_hip_hop d:1
1918 1918 11:14:59 h:s_k_ata_a_morte d:36402 d:rap_hip_hop d:1
2235 2235 20:39:35 h:a_vida_a_assim_jc_records d:36402 d:rap_hip_hop d:1
2235 2235 18:38:03 h:puto_kronix_intro_realidade_urbana d:42249 d:rap_hip_hop d:0
2235 2235 16:54:03 h:pseudo_mcs_ft_bonus d:39984 d:rap_hip_hop d:0
2235 2235 20:42:09 h:ja_nao_voltam_ft_positive d:34019 d:outro d:1
2235 2235 17:58:43 h:nada_nem_ninguem_baby d:41983 d:rap_hip_hop d:1
2235 2235 10:55:42 h:hip_hop_tuga_1 d:41678 d:rap_hip_hop d:1
2235 2235 08:34:50 h:deixas_me_louco_1 d:41678 d:rap_hip_hop d:1
2235 2235 08:38:18 h:queremos_paz_1 d:41678 d:rap_hip_hop d:1
2235 2235 16:43:26 h:amo_te_alma_ga_mea d:39484 d:r_b d:0
2235 2235 16:54:03 h:putos_di_cp_rimas_inventadas d:39970 d:rap_hip_hop d:1
2235 2235 08:34:24 h:choro_por_ti d:41678 d:rap_hip_hop d:1
2235 2235 20:18:30 h:s_k_ata_a_morte d:36402 d:rap_hip_hop d:1
2235 2235 17:58:43 h:puto_da_street_amo_te d:39970 d:rap_hip_hop d:1
2235 2235 15:44:08 h:lets_go d:39484 d:r_b d:1
2235 2235 16:52:36 h:roleta_russa d:39984 d:rap_hip_hop d:0
2235 2235 19:03:55 h:drogas d:39984 d:rap_hip_hop d:0
2235 2235 13:23:22 h:fim_na_dor d:41678 d:rap_hip_hop d:1
2235 2235 17:55:09 h:puto_kronix_falsos_mcs_feat_mc_amaro d:42249 d:rap_hip_hop d:0
1467 1467 18:13:55 h:saudades_de_coimbra_1 d:40272 d:tradicional_portuguesa d:1
1467 1467 22:20:38 h:o_fadinho d:43321 d:tradicional_portuguesa d:1
1467 1467 07:08:11 h:ilha_dos_vidros d:35330 d:tradicional_portuguesa d:0
1467 1467 09:55:34 h:variaa_a_es_em_la_menor_joa_o_baga_o_1 d:40272 d:tradicional_portuguesa d:1
1467 1467 17:27:58 h:samaritana_1 d:40272 d:tradicional_portuguesa d:1
1467 1467 22:38:34 h:cantiga_bailada d:35778 d:tradicional_portuguesa d:1
1467 1467 22:22:44 h:marcha_de_santiago d:43321 d:tradicional_portuguesa d:1
1467 1467 22:36:46 h:vira_velho d:35778 d:tradicional_portuguesa d:0
1467 1467 22:51:35 h:fresta d:38291 d:alternativa d:0
1467 1467 22:17:00 h:o_moinho d:43321 d:tradicional_portuguesa d:1
1467 1467 17:11:27 h:traz_outro_amigo_tamba_m_3 d:40272 d:tradicional_portuguesa d:1
1467 1467 22:38:33 h:caninha_verde d:35778 d:tradicional_portuguesa d:1
1467 1467 22:35:09 h:s_joa_o d:35778 d:tradicional_portuguesa d:0
1467 1467 22:09:11 h:valsa_1 d:43830 d:tradicional_portuguesa d:1
1467 1467 22:50:41 h:se_estou_sa d:38291 d:alternativa d:0
1467 1467 22:40:31 h:moda_do_entrudo d:35778 d:tradicional_portuguesa d:1
5805 5805 23:22:37 h:saudades_de_coimbra_1 d:40272 d:tradicional_portuguesa d:1
5805 5805 23:22:37 h:coraa_a_o_esquea_ido d:44523 d:tradicional_portuguesa d:1
5805 5805 23:22:37 h:morena_ai_ai d:37737 d:tradicional_portuguesa d:1
5805 5805 23:22:37 h:samaritana_1 d:40272 d:tradicional_portuguesa d:1
5805 5805 23:22:28 h:la_longe d:42430 d:tradicional_portuguesa d:1
5805 5805 23:22:28 h:a_a_ltima_mulher d:37865 d:tradicional_portuguesa d:0
5805 5805 23:22:37 h:cabana d:43114 d:tradicional_portuguesa d:0
5805 5805 23:22:37 h:no_reino_puro_do_amor d:43114 d:tradicional_portuguesa d:0
5805 5805 23:22:37 h:foi_feitia_o_andre_sardet d:35090 d:tradicional_portuguesa d:0
5805 5805 23:27:13 h:boa_sorte d:40497 d:alternativa d:0
5805 5805 20:31:44 h:amor_divino d:43274 d:rock d:0
5805 5805 23:22:37 h:caso_de_amor d:43114 d:tradicional_portuguesa d:0
5805 5805 20:48:24 h:enredo_do_meu_samba d:38461 d:pop d:0
5805 5805 23:27:13 h:mulheres d:35497 d:tunas d:1
5805 5805 23:22:28 h:cigana_linda d:42430 d:tradicional_portuguesa d:1
5805 5805 20:13:20 h:nada_vai_nos_separar d:38461 d:pop d:0
3495 3495 14:47:33 h:nao_deixes_q_a_vida_fuja_de_ti d:38443 d:rap_hip_hop d:0
3495 3495 18:39:14 h:dilemas_da_vida_1 d:38609 d:outro d:1
3495 3495 18:39:14 h:sou_o_que_quiseres_1 d:38609 d:outro d:0
3495 3495 14:47:33 h:hora_da_verdade d:38443 d:rap_hip_hop d:0
3495 3495 14:47:33 h:madalena d:38443 d:rap_hip_hop d:0
3495 3495 14:47:34 h:querem_beef d:38443 d:rap_hip_hop d:0
3495 3495 14:47:33 h:arrependimento d:38443 d:rap_hip_hop d:0
3495 3495 14:47:33 h:definia_a_o_de_vida d:38443 d:rap_hip_hop d:0
3495 3495 14:47:33 h:baby_girl_volta_para_mim d:38443 d:rap_hip_hop d:1
3495 3495 14:47:33 h:ai_ai_katrefa d:38443 d:rap_hip_hop d:0
216 216 23:21:05 h:na_o_ha_mais_amor_ft_ikaruz_ntk d:43474 d:r_b d:1
216 216 23:12:44 h:danito_ft_myth_jp_lagrimas_na_cara d:35708 d:rap_hip_hop d:0
216 216 23:12:44 h:o_nosso_amor_acabou d:38736 d:r_b d:0
216 216 22:41:29 h:sill_mais_uma_vez d:39654 d:rap_hip_hop d:1
216 216 22:11:44 h:mgc_suicidio d:34210 d:rap_hip_hop d:1
216 216 23:21:05 h:sempre_quando_nao_estas_ft_ikaruz_ntk d:43474 d:r_b d:1
216 216 23:27:23 h:momentos_persuasivos_pa_rte_daruller d:35946 d:rap_hip_hop d:0
216 216 23:19:15 h:cabea_a_quente d:40169 d:rap_hip_hop d:1
4908 4908 21:41:25 h:na_o_ha_mais_amor_ft_ikaruz_ntk d:43474 d:r_b d:1
4908 4908 14:48:35 h:danito_ft_myth_jp_lagrimas_na_cara d:35708 d:rap_hip_hop d:0
4908 4908 20:39:53 h:assim_como_o_segundo_pertence_a_hora d:41574 d:rap_hip_hop d:1
4908 4908 21:54:51 h:apaguei_te_a_a_a_a d:43606 d:rap_hip_hop d:0
4908 4908 19:10:43 h:mrk_ft_rookie_quero_te_para_sempre_regravado_2008 d:41145 d:outro d:1
4908 4908 19:56:06 h:tuga_gs_despedida_o_tempo_corre d:41611 d:rap_hip_hop d:1
6240 6240 21:41:43 h:na_o_ha_mais_amor_ft_ikaruz_ntk d:43474 d:r_b d:1
6240 6240 20:18:15 h:mind_o_meu_destino_2008 d:41416 d:rap_hip_hop d:1
6240 6240 21:41:43 h:sempre_quando_nao_estas_ft_ikaruz_ntk d:43474 d:r_b d:1
6240 6240 20:07:09 h:xoye_ft_vidro_trago_um_fado d:42297 d:rap_hip_hop d:1
6240 6240 21:57:49 h:ddiporeon_ft_seomis_a_um_beijo_de_dista_ncia d:37741 d:rap_hip_hop d:0
6240 6240 20:18:15 h:ntk_e_jessica_da_a_cara_ao_que_sentes_2008 d:41416 d:rap_hip_hop d:1
6240 6240 21:12:54 h:mc_f_ru_o_j_r_miuda d:42241 d:r_b d:1
4388 4388 13:11:06 h:love_1 d:38670 d:rock d:1
4388 4388 13:11:05 h:gone_for_so_long d:40356 d:alternativa d:1
4388 4388 13:11:05 h:quiet_night d:40356 d:alternativa d:1
4388 4388 13:10:54 h:vem_com_tua_gloria d:40472 d:rock d:0
4388 4388 13:11:05 h:love_and_shadows d:40356 d:alternativa d:1
4388 4388 13:10:54 h:abraa_a_me d:40472 d:rock d:0
4388 4388 13:11:05 h:dana_a_das_flores d:35177 d:tradicional_portuguesa d:1
4388 4388 13:11:06 h:tico_tico_no_fuba d:35177 d:tradicional_portuguesa d:1
4388 4388 13:10:54 h:vem_meu_amado d:40472 d:rock d:0
4388 4388 13:11:05 h:lets_make_it_hot d:40356 d:alternativa d:1
4388 4388 13:11:05 h:the_perfect_place_for_us d:40356 d:alternativa d:1
498 498 09:22:57 h:ke_se_foda d:34756 d:rap_hip_hop d:0
498 498 09:24:58 h:foge_runaway_remix d:34756 d:rap_hip_hop d:0
498 498 09:22:57 h:born_in_the_guetto d:34756 d:rap_hip_hop d:0
498 498 09:24:26 h:espa_cie_doente d:34756 d:rap_hip_hop d:0
498 498 06:15:19 h:ke_ke_foi d:34756 d:rap_hip_hop d:0
856 856 21:17:48 h:ke_se_foda d:34756 d:rap_hip_hop d:0
856 856 12:50:43 h:fuck_off_katchorras_canuca_ft_isek d:37063 d:rap_hip_hop d:1
856 856 14:27:28 h:interca_mbio d:36974 d:rap_hip_hop d:1
856 856 14:27:28 h:puto_ko_tchora_ghetto_shadows_mortex_com_b_shadd d:37729 d:rap_hip_hop d:0
856 856 10:51:45 h:snipers d:37839 d:rap_hip_hop d:1
856 856 13:06:31 h:nova_geraa_a_o d:40408 d:rap_hip_hop d:0
856 856 11:24:25 h:stone_sirscratch_pur_o_ka d:38047 d:rap_hip_hop d:1
856 856 21:17:49 h:born_in_the_guetto d:34756 d:rap_hip_hop d:0
856 856 12:50:43 h:desiludido_nu_amor_myslo_ft_canuca d:37063 d:rap_hip_hop d:1
856 856 15:22:57 h:paranoia_de_um_drunk d:36406 d:rap_hip_hop d:1
856 856 15:09:34 h:da_forma_como_fazes d:40233 d:rap_hip_hop d:1
856 856 17:58:43 h:bo_ten_qu_luta d:41057 d:reggae d:1
856 856 12:50:43 h:resposta_ao_kamel_estiga d:37063 d:rap_hip_hop d:1
856 856 21:11:48 h:djony_mc_nada_nu_ka_kre_faxi_di_nos_vida d:39556 d:outro d:1
856 856 13:14:58 h:conexa_o_1 d:37422 d:rap_hip_hop d:0
856 856 12:43:48 h:destino_traa_ado_canuca d:37063 d:rap_hip_hop d:1
856 856 21:01:38 h:rb_feat_jo_yo_apanha_me_se_puderes d:7106 d:null d:0
856 856 13:12:37 h:noite_da_traia_ao_ft_joker_74 d:38823 d:rap_hip_hop d:1
856 856 14:27:28 h:mortex_pensei_nisto_street_mix_tape_antecipaa_a_o d:37729 d:rap_hip_hop d:1
856 856 10:33:24 h:keres_ser_o_valete d:39543 d:rap_hip_hop d:0
856 856 19:26:35 h:danka_feat_singerlady d:39066 d:rap_hip_hop d:0
856 856 12:13:38 h:so_te_digo_a_uma_coisa_beef d:36872 d:rap_hip_hop d:1
856 856 21:17:49 h:dany_boy_ft_tropas_ft_chalitos_ft_isek d:40633 d:rap_hip_hop d:1
856 856 20:45:34 h:mortex_de_segunda_a_domingo_street_mix_tape_antecipaa_a_o d:37729 d:rap_hip_hop d:1
856 856 20:47:50 h:para_quem_na_o_nos_conhece d:40418 d:outro d:0
856 856 21:13:35 h:bu_ka_ten_eskapatori d:36872 d:rap_hip_hop d:1
856 856 07:10:36 h:porke_na_sou_deus d:36143 d:rap_hip_hop d:1
856 856 13:18:43 h:dom_k_papadocks d:37315 d:rap_hip_hop d:1
856 856 12:09:22 h:fullstryle d:40775 d:rap_hip_hop d:0
856 856 13:43:32 h:a_arte_mais_bela d:40408 d:rap_hip_hop d:1
2157 2157 10:17:23 h:ke_se_foda d:34756 d:rap_hip_hop d:0
2157 2157 07:53:08 h:danito_ft_myth_jp_lagrimas_na_cara d:35708 d:rap_hip_hop d:0
2157 2157 08:01:16 h:dj_pak_new_set_for_october07_for_sound_excluxive_the_fox d:38038 d:electronica_dance d:1
2157 2157 11:35:15 h:o_entendimento d:34082 d:reggae d:1
3139 3139 09:44:29 h:ke_se_foda d:34756 d:rap_hip_hop d:0
3139 3139 15:50:50 h:buraka_vs_antoine_clamaran_babylon_remix d:39105 d:electronica_dance d:1
5308 5308 16:12:43 h:ke_se_foda d:34756 d:rap_hip_hop d:0
5308 5308 16:12:43 h:foge_runaway_remix d:34756 d:rap_hip_hop d:0
5308 5308 16:12:43 h:born_in_the_guetto d:34756 d:rap_hip_hop d:0
5308 5308 16:12:43 h:ke_ke_foi d:34756 d:rap_hip_hop d:0
5455 5455 16:45:32 h:ke_se_foda d:34756 d:rap_hip_hop d:0
5455 5455 20:53:38 h:fuck_off_katchorras_canuca_ft_isek d:37063 d:rap_hip_hop d:1
5455 5455 17:38:48 h:kome_k_eh d:34756 d:rap_hip_hop d:0
5455 5455 20:53:38 h:puta_da_ragga d:36974 d:rap_hip_hop d:1
5515 5515 16:59:15 h:do_alto_da_serra_vejo_o_infinito d:38840 d:pop d:0
5515 5515 16:59:15 h:instrumental_ava_maria_para_dois d:38840 d:pop d:1
5515 5515 16:59:15 h:vamos_dana_ar_a_polka d:38840 d:pop d:0
5515 5515 16:59:15 h:trixie_portugua_s d:38840 d:pop d:1
5515 5515 16:59:15 h:sheas_a_lady d:38840 d:pop d:0
5515 5515 16:59:15 h:desencontros_na_minha_vida d:38840 d:pop d:0
5515 5515 16:59:15 h:quero_sentir_teu_vibrar d:38840 d:pop d:0
5515 5515 16:59:15 h:maravilhosa_linha_de_cascais d:38840 d:pop d:0
5515 5515 16:59:15 h:instrumental_quero_sentir_teu_vibrar d:38840 d:pop d:1
5515 5515 16:59:15 h:garota_bonita_e_bela d:38840 d:pop d:0
5515 5515 16:59:15 h:peace_in_africa d:38840 d:pop d:0
5515 5515 16:59:15 h:o_amor_a_eterno_amor d:38840 d:pop d:1
5515 5515 16:59:15 h:tristeza_e_recordaa_oes d:38840 d:pop d:1
5515 5515 16:59:15 h:voando_na_madrugada d:38840 d:pop d:1
5515 5515 16:59:15 h:tira_ste_me_tudo d:38840 d:pop d:0
5515 5515 16:59:15 h:guitarra_romantica d:38840 d:pop d:0
5515 5515 16:59:15 h:loneliness_memories d:38840 d:pop d:0
3208 3208 22:47:24 h:na_o_ligas_cheta d:33846 d:pop d:0
3208 3208 22:04:10 h:o_teu_mia_do d:33846 d:pop d:0
3208 3208 22:47:24 h:homem_com_voz_de_mulher d:33846 d:pop d:0
3208 3208 22:47:24 h:que_mal_a_este d:33846 d:pop d:0
4749 4749 14:18:21 h:na_o_ligas_cheta d:33846 d:pop d:0
4749 4749 14:18:21 h:paulo_gama_2 d:40800 d:jazz d:0
4749 4749 18:52:10 h:a_vida_a_bela_demais d:37243 d:pop d:0
4749 4749 18:51:08 h:chama_de_mil_cores d:37970 d:pop d:1
